Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01922.01","Jute, raw or retted","1989","1989","hg/ha","10606","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01922.01","Jute, raw or retted","1990","1990","hg/ha","10000","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01922.01","Jute, raw or retted","1991","1991","hg/ha","9286","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01922.01","Jute, raw or retted","1992","1992","hg/ha","7916","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01922.01","Jute, raw or retted","1993","1993","hg/ha","9825","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01922.01","Jute, raw or retted","1994","1994","hg/ha","10556","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01922.01","Jute, raw or retted","1995","1995","hg/ha","10404","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01922.01","Jute, raw or retted","1996","1996","hg/ha","5294","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01922.01","Jute, raw or retted","1997","1997","hg/ha","11944","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01922.01","Jute, raw or retted","1998","1998","hg/ha","10813","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01922.01","Jute, raw or retted","1999","1999","hg/ha","10115","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01922.01","Jute, raw or retted","2000","2000","hg/ha","8654","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01922.01","Jute, raw or retted","2001","2001","hg/ha","12273","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01922.01","Jute, raw or retted","2002","2002","hg/ha","14654","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01922.01","Jute, raw or retted","2003","2003","hg/ha","12976","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01922.01","Jute, raw or retted","2004","2004","hg/ha","20230","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01922.01","Jute, raw or retted","2005","2005","hg/ha","16070","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01922.01","Jute, raw or retted","2006","2006","hg/ha","12673","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01922.01","Jute, raw or retted","2007","2007","hg/ha","7007","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01922.01","Jute, raw or retted","2008","2008","hg/ha","7456","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01922.01","Jute, raw or retted","2009","2009","hg/ha","13775","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01922.01","Jute, raw or retted","2010","2010","hg/ha","4394","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01922.01","Jute, raw or retted","2011","2011","hg/ha","9031","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01922.01","Jute, raw or retted","2012","2012","hg/ha","10472","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01922.01","Jute, raw or retted","2013","2013","hg/ha","10371","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01922.01","Jute, raw or retted","2014","2014","hg/ha","10532","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01922.01","Jute, raw or retted","2015","2015","hg/ha","10299","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01922.01","Jute, raw or retted","2016","2016","hg/ha","10402","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01922.01","Jute, raw or retted","2017","2017","hg/ha","10414","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01922.01","Jute, raw or retted","2018","2018","hg/ha","10374","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01922.01","Jute, raw or retted","2019","2019","hg/ha","10397","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01922.01","Jute, raw or retted","2020","2020","hg/ha","10395","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5419","Yield","01922.01","Jute, raw or retted","2021","2021","hg/ha","10389","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01922.01","Jute, raw or retted","1961","1961","tonnes","1700","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01922.01","Jute, raw or retted","1962","1962","tonnes","1800","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01922.01","Jute, raw or retted","1963","1963","tonnes","2300","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01922.01","Jute, raw or retted","1964","1964","tonnes","2400","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01922.01","Jute, raw or retted","1965","1965","tonnes","1500","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01922.01","Jute, raw or retted","1966","1966","tonnes","1500","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01922.01","Jute, raw or retted","1967","1967","tonnes","4000","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01922.01","Jute, raw or retted","1968","1968","tonnes","6300","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01922.01","Jute, raw or retted","1969","1969","tonnes","9400","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01922.01","Jute, raw or retted","1970","1970","tonnes","8000","T","Unofficial figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01922.01","Jute, raw or retted","1971","1971","tonnes","3500","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01922.01","Jute, raw or retted","1972","1972","tonnes","5100","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01922.01","Jute, raw or retted","1973","1973","tonnes","3500","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01922.01","Jute, raw or retted","1974","1974","tonnes","3300","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01922.01","Jute, raw or retted","1975","1975","tonnes","2500","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01922.01","Jute, raw or retted","1976","1976","tonnes","3000","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01922.01","Jute, raw or retted","1977","1977","tonnes","2500","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01922.01","Jute, raw or retted","1978","1978","tonnes","2000","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01922.01","Jute, raw or retted","1979","1979","tonnes","1000","E","Estimated value"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01922.01","Jute, raw or retted","1980","1980","tonnes","200","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01922.01","Jute, raw or retted","1981","1981","tonnes","600","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01922.01","Jute, raw or retted","1982","1982","tonnes","700","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01922.01","Jute, raw or retted","1983","1983","tonnes","900","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01922.01","Jute, raw or retted","1984","1984","tonnes","800","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01922.01","Jute, raw or retted","1985","1985","tonnes","3400","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01922.01","Jute, raw or retted","1986","1986","tonnes","4400","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01922.01","Jute, raw or retted","1987","1987","tonnes","8200","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01922.01","Jute, raw or retted","1988","1988","tonnes","3500","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01922.01","Jute, raw or retted","1989","1989","tonnes","2100","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01922.01","Jute, raw or retted","1990","1990","tonnes","1600","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01922.01","Jute, raw or retted","1991","1991","tonnes","1300","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01922.01","Jute, raw or retted","1992","1992","tonnes","1500","A","Official figure"
"QCL","Crops and livestock products","116","Cambodia","5510","Production","01922.01","Jute, raw or retted","1993","1993","tonnes","2304","A","Official figure"
