Date & Time,Barometer - in Hg,Inside Temp - °F,Inside Hum - %,Inside Dew Point - °F,Inside Heat Index - °F,Inside EMC,Temp - °F,High Temp - °F,Low Temp - °F,Hum - %,Dew Point - °F,Wet Bulb - °F,Wind Speed - mph,Wind Direction,Wind Run - mi,High Wind Speed - mph,High Wind Direction,Wind Chill - °F,Heat Index - °F,THW Index - °F,THSW Index - °F,Rain - in,Rain Rate - in/h,Solar Rad - W/m^2,Solar Energy - Ly,High Solar Rad - W/m^2,ET - in,UV Index,UV Dose - MEDs,High UV Index,Heating Degree Days,Cooling Degree Days
10/27/2020 16:30,30.15,77,25,39,75,5.3,50,51,50,73,42,46,0,,0,8,NNW,50,50,50,50,0,0,59,2.54,104,0,0,0,1,0.304,0
10/27/2020 17:00,30.14,77,25,39,75,5.3,50,50,50,68,40,45,1,NNW,0.5,10,NNW,50,50,50,48,0,0,17,0.73,23,0,0,0,0,0.302,0
10/27/2020 17:30,30.14,77,24,38,75,5.2,50,50,50,70,41,45,0,,0,9,NW,50,50,50,48,0,0,9,0.39,14,0,0,0,0,0.306,0
10/27/2020 18:00,30.15,77,24,38,75,5.2,50,50,50,70,40,44,2,NNW,1,12,NNW,50,49,49,46,0,0,0,0,0,0,0,0,0,0.321,0
10/27/2020 18:30,30.16,78,24,38,75,5.2,49,50,49,72,40,44,2,NNW,1,9,NNW,49,49,49,46,0,0,0,0,0,0,0,0,0,0.331,0
10/27/2020 19:00,30.18,78,24,38,75,5.2,49,49,49,73,40,44,1,NNW,0.5,8,N,49,48,48,45,0,0,0,0,0,0,0,0,0,0.34,0
10/27/2020 19:30,30.18,78,24,38,75,5.2,48,49,48,74,40,44,2,NNW,1,12,N,48,48,48,45,0,0,0,0,0,0,0,0,0,0.348,0
10/27/2020 20:00,30.18,78,24,38,75,5.2,48,48,48,75,41,44,1,WNW,0.5,9,WNW,48,48,48,45,0,0,0,0,0,0,0,0,0,0.352,0
10/27/2020 20:30,30.18,78,24,38,76,5.2,48,48,48,78,41,44,0,,0,6,NW,48,47,47,45,0,0,0,0,0,0,0,0,0,0.363,0
10/27/2020 21:00,30.18,78,25,39,76,5.3,47,48,47,83,42,44,0,,0,2,N,47,47,47,44,0.02,0,0,0,0,0,0,0,0,0.381,0
10/27/2020 21:30,30.17,78,25,39,76,5.3,45,47,45,87,42,43,0,,0,2,NE,45,45,45,43,0,0,0,0,0,0,0,0,0,0.408,0
10/27/2020 22:00,30.17,78,26,40,76,5.4,45,45,45,89,42,43,0,,0,0,,45,45,45,42,0,0,0,0,0,0,0,0,0,0.419,0
10/27/2020 22:30,30.17,78,26,40,76,5.4,45,45,45,90,42,43,0,,0,0,,45,45,45,42,0.02,0.04,0,0,0,0,0,0,0,0.425,0
10/27/2020 23:00,30.16,78,26,40,76,5.4,44,45,44,91,42,43,0,,0,4,ENE,44,44,44,41,0.01,0.04,0,0,0,0,0,0,0,0.438,0
10/27/2020 23:30,30.16,78,26,40,76,5.4,43,44,43,92,41,42,0,,0,5,NNE,43,43,43,41,0,0,0,0,0,0,0,0,0,0.452,0
10/28/2020 0:00,30.17,78,26,40,76,5.4,42,43,42,92,40,41,1,ENE,0.5,8,ENE,42,42,42,39,0,0,0,0,0,0,0,0,0,0.477,0
10/28/2020 0:30,30.15,78,26,40,76,5.4,41,42,41,98,40,41,2,E,1,9,ENE,41,41,41,38,0,0,0,0,0,0,0,0,0,0.5,0
10/28/2020 1:00,30.14,78,25,39,76,5.3,40,41,40,93,38,39,3,E,1.5,10,ENE,38,40,38,35,0,0,0,0,0,0,0,0,0,0.527,0
10/28/2020 1:30,30.14,78,25,39,76,5.3,40,40,39,93,38,39,1,ENE,0.5,8,ENE,40,39,39,37,0,0,0,0,0,0,0,0,0,0.531,0
10/28/2020 2:00,30.14,78,25,39,76,5.3,39,40,39,93,37,38,1,ENE,0.5,5,ENE,39,39,39,36,0,0,0,0,0,0,0,0,0,0.544,0
10/28/2020 2:30,30.14,78,25,39,76,5.3,39,39,39,94,37,38,0,,0,1,NE,39,39,39,36,0.01,0,0,0,0,0,0,0,0,0.546,0
10/28/2020 3:00,30.13,78,25,39,76,5.3,39,39,39,94,37,38,0,,0,3,NNE,39,39,39,36,0,0,0,0,0,0,0,0,0,0.546,0
10/28/2020 3:30,30.13,78,25,39,76,5.3,39,39,39,94,37,38,0,,0,0,,39,39,39,36,0,0,0,0,0,0,0,0,0,0.546,0
10/28/2020 4:00,30.12,78,24,38,76,5.2,39,39,39,94,37,38,0,,0,2,NE,39,39,39,36,0,0,0,0,0,0,0,0,0,0.55,0
10/28/2020 4:30,30.11,78,24,38,76,5.2,39,39,38,94,37,38,0,,0,0,,39,39,39,36,0,0,0,0,0,0,0,0,0,0.55,0
10/28/2020 5:00,30.11,78,24,38,76,5.2,39,39,38,94,37,38,0,,0,4,ENE,39,39,39,36,0,0,0,0,0,0,0,0,0,0.55,0
10/28/2020 5:30,30.11,78,24,38,76,5.2,39,39,38,94,37,38,0,,0,0,,39,39,39,36,0.01,0,0,0,0,0,0,0,0,0.548,0
10/28/2020 6:00,30.09,78,24,38,76,5.2,39,39,39,95,38,38,0,,0,2,ENE,39,39,39,36,0,0,0,0,0,0,0,0,0,0.544,0
10/28/2020 6:30,30.08,78,24,38,76,5.2,39,39,39,95,38,38,0,,0,0,,39,39,39,36,0.01,0,0,0,0,0,0,0,0,0.542,0
10/28/2020 7:00,30.08,78,24,38,76,5.2,39,39,39,95,38,38,0,,0,0,,39,39,39,36,0,0,0,0,0,0,0,0,0,0.54,0
10/28/2020 7:30,30.07,78,24,38,76,5.2,39,39,39,95,38,39,0,,0,0,,39,39,39,37,0.01,0,0,0,0,0,0,0,0,0.533,0
10/28/2020 8:00,30.05,78,24,38,76,5.2,40,40,39,95,38,39,0,,0,0,,40,40,40,37,0.01,0,3,0.13,9,0,0,0,0,0.527,0
10/28/2020 8:30,30.05,78,25,39,76,5.3,40,40,40,95,39,40,0,,0,0,,40,40,40,39,0,0,12,0.52,19,0,0,0,0,0.515,0
10/28/2020 9:00,30.06,77,25,39,75,5.3,41,41,40,95,39,40,0,,0,0,,41,41,41,39,0,0,19,0.82,25,0,0,0,0,0.506,0
10/28/2020 9:30,30.06,78,25,39,75,5.3,41,41,41,95,39,40,0,,0,0,,41,41,41,40,0.02,0.04,40,1.72,51,0,0,0,0,0.506,0
10/28/2020 10:00,30.04,78,25,39,76,5.3,42,42,41,96,41,41,0,,0,0,,42,42,42,42,0.01,0.04,57,2.45,72,0,0,0,1,0.485,0
10/28/2020 10:30,30.03,78,25,39,75,5.3,42,42,42,95,41,42,0,,0,0,,42,42,42,42,0,0,47,2.02,53,0,0,0,0,0.475,0
10/28/2020 11:00,30.02,78,25,39,76,5.3,43,43,42,96,42,42,0,,0,1,ENE,43,43,43,43,0,0,68,2.93,97,0,0,0.1,1,0.463,0
10/28/2020 11:30,30.01,78,26,40,76,5.4,44,44,43,96,43,43,0,,0,4,NE,44,44,44,45,0,0,104,4.47,139,0,1,0.2,2,0.44,0
10/28/2020 12:00,30,78,26,40,76,5.4,44,44,44,96,43,44,0,,0,3,NE,44,45,45,45,0,0,101,4.35,127,0,1,0.2,2,0.427,0
10/28/2020 12:30,30,78,26,40,76,5.4,46,46,44,96,45,46,1,SSW,0.5,7,SW,46,47,47,48,0,0,116,4.99,183,0,1,0.2,2,0.392,0
10/28/2020 13:00,29.98,78,27,41,76,5.6,48,48,46,96,47,47,1,WSW,0.5,6,SW,48,48,48,51,0,0,165,7.1,236,0,2,0.3,2,0.363,0
10/28/2020 13:30,29.97,78,27,41,76,5.6,48,48,48,95,47,47,1,SW,0.5,7,SW,48,49,49,50,0,0,140,6.02,171,0,1,0.3,2,0.35,0
10/28/2020 14:00,29.96,78,28,42,76,5.7,49,49,48,95,47,48,0,,0,1,SW,49,49,49,49,0,0,68,2.93,105,0,1,0.1,1,0.342,0
10/28/2020 14:30,29.95,78,28,42,76,5.7,49,49,49,95,48,48,0,,0,0,,49,50,50,50,0.01,0,77,3.31,113,0,1,0.1,1,0.333,0
10/28/2020 15:00,29.94,78,29,43,76,5.8,50,50,49,94,48,49,0,,0,0,,50,50,50,51,0,0,101,4.35,141,0,1,0.2,1,0.323,0
10/28/2020 15:30,29.94,78,29,43,76,5.8,50,50,50,94,48,49,0,,0,3,SW,50,50,50,51,0,0,87,3.74,130,0,1,0.1,1,0.315,0
10/28/2020 16:00,29.94,78,29,43,76,5.8,50,50,50,94,49,49,0,,0,5,SSW,50,51,51,54,0,0,147,6.32,278,0,1,0.1,1,0.308,0
10/28/2020 16:30,29.94,78,30,44,76,6.1,51,51,50,93,49,50,0,,0,3,SSW,51,51,51,52,0,0,86,3.7,163,0,0,0,1,0.298,0
10/28/2020 17:00,29.93,78,30,44,76,6.1,51,51,51,93,49,50,0,,0,3,SSE,51,51,51,53,0,0,80,3.44,141,0,0,0,1,0.294,0
10/28/2020 17:30,29.94,78,30,44,76,6.1,51,51,51,93,49,49,0,,0,8,NNE,51,51,51,49,0,0,11,0.47,32,0,0,0,0,0.3,0
10/28/2020 18:00,29.94,78,30,44,76,6.1,51,51,51,93,49,49,0,,0,2,NW,51,51,51,48,0,0,3,0.13,7,0,0,0,0,0.3,0
10/28/2020 18:30,29.95,78,30,44,76,6.1,50,51,50,93,49,49,0,,0,4,S,50,51,51,48,0.02,0.24,0,0,0,0,0,0,0,0.302,0
10/28/2020 19:00,29.97,78,30,44,76,6.1,50,50,50,93,48,49,0,,0,4,S,50,50,50,48,0.05,0.7,0,0,0,0,0,0,0,0.312,0
10/28/2020 19:30,29.97,78,31,45,76,6.2,50,50,50,93,48,49,0,,0,0,,50,50,50,47,0.19,0.7,0,0,0,0,0,0,0,0.321,0
10/28/2020 20:00,29.97,78,31,45,76,6.2,49,50,49,93,47,48,0,,0,1,S,49,49,49,47,0.34,2.92,0,0,0,0,0,0,0,0.333,0
10/28/2020 20:30,29.97,78,31,45,76,6.2,48,49,48,93,46,47,0,,0,0,,48,48,48,46,0.32,7.48,0,0,0,0,0,0,0,0.352,0
10/28/2020 21:00,29.95,78,30,44,76,6.1,47,48,47,93,45,46,0,,0,0,,47,47,47,45,0.28,0.7,0,0,0,0,0,0,0,0.373,0
10/28/2020 21:30,29.97,78,30,44,76,6.1,47,47,47,94,45,46,0,,0,1,S,47,47,47,44,0.17,0.7,0,0,0,0,0,0,0,0.377,0
10/28/2020 22:00,29.97,78,30,44,76,6.1,46,47,46,94,45,45,0,,0,4,WSW,46,47,47,44,0.14,0.7,0,0,0,0,0,0,0,0.39,0
10/28/2020 22:30,29.97,78,30,44,76,6.1,46,46,46,95,45,46,0,,0,5,SW,46,47,47,44,0.4,7.02,0,0,0,0,0,0,0,0.387,0
10/28/2020 23:00,29.97,78,30,44,76,6.1,47,47,46,95,45,46,0,,0,0,,47,47,47,44,1.87,82.29,0,0,0,0,0,0,0,0.381,0
10/28/2020 23:30,29.98,78,29,43,76,5.8,46,47,46,95,45,45,0,,0,0,,46,46,46,44,0.54,72,0,0,0,0,0,0,0,0.392,0
10/29/2020 0:00,29.98,78,29,43,76,5.8,46,46,46,95,44,45,0,,0,2,SW,46,46,46,43,0.52,14.05,0,0,0,0,0,0,0,0.4,0
10/29/2020 0:30,29.97,78,29,43,76,5.8,45,46,45,95,44,45,0,,0,0,,45,46,46,43,0.33,2.05,0,0,0,0,0,0,0,0.41,0
10/29/2020 1:00,29.97,78,29,43,76,5.8,45,45,45,95,44,44,0,,0,0,,45,45,45,42,0.47,14.05,0,0,0,0,0,0,0,0.419,0
10/29/2020 1:30,29.96,78,29,43,76,5.8,44,45,44,95,42,43,0,,0,1,W,44,44,44,41,0.44,52.36,0,0,0,0,0,0,0,0.442,0
10/29/2020 2:00,29.96,78,28,42,76,5.7,43,44,43,95,42,42,0,,0,0,,43,43,43,40,0.45,14.05,0,0,0,0,0,0,0,0.458,0
10/29/2020 2:30,29.95,78,28,42,76,5.7,42,43,42,95,41,42,0,,0,0,,42,43,43,40,0.45,14.05,0,0,0,0,0,0,0,0.469,0
10/29/2020 3:00,29.95,78,28,42,76,5.7,42,43,42,95,41,42,0,,0,0,,42,42,42,40,0.24,0.7,0,0,0,0,0,0,0,0.473,0
10/29/2020 3:30,29.94,78,27,41,76,5.6,42,42,42,95,41,42,0,,0,1,W,42,42,42,39,0.01,0.24,0,0,0,0,0,0,0,0.475,0
10/29/2020 4:00,29.93,78,27,41,76,5.6,42,42,42,95,40,41,0,,0,4,W,42,42,42,39,0.17,0.7,0,0,0,0,0,0,0,0.49,0
10/29/2020 4:30,29.92,78,27,41,76,5.6,41,42,41,96,40,41,0,,0,0,,41,41,41,39,0.27,0.7,0,0,0,0,0,0,0,0.494,0
10/29/2020 5:00,29.92,78,27,41,76,5.6,42,42,41,96,41,41,0,,0,3,WSW,42,42,42,39,0.26,0.7,0,0,0,0,0,0,0,0.481,0
10/29/2020 5:30,29.93,78,27,41,76,5.6,42,42,42,96,41,42,0,,0,5,WSW,42,42,42,40,0.24,0.7,0,0,0,0,0,0,0,0.473,0
10/29/2020 6:00,29.93,78,27,41,76,5.6,42,42,42,96,41,42,0,,0,0,,42,43,43,40,0.29,0.7,0,0,0,0,0,0,0,0.471,0
10/29/2020 6:30,29.93,78,27,41,76,5.6,42,42,42,96,41,42,0,,0,0,,42,42,42,40,0.4,3.41,0,0,0,0,0,0,0,0.473,0
10/29/2020 7:00,29.92,78,27,41,76,5.6,43,43,42,96,42,42,0,,0,0,,43,43,43,40,0.64,14.4,0,0,0,0,0,0,0,0.465,0
10/29/2020 7:30,29.9,78,26,40,76,5.4,42,43,42,96,41,42,0,,0,0,,42,43,43,40,0.68,14.05,0,0,0,0,0,0,0,0.471,0
10/29/2020 8:00,29.9,78,27,41,76,5.6,42,42,42,96,41,42,0,,0,3,WSW,42,42,42,40,1.52,17.45,7,0.3,11,0,0,0,0,0.477,0
10/29/2020 8:30,29.89,78,27,41,76,5.6,42,42,42,96,41,42,0,,0,0,,42,43,43,40,3.53,64,23,0.99,37,0,0,0,0,0.471,0
10/29/2020 9:00,29.9,78,27,41,76,5.6,43,43,42,96,42,43,0,,0,3,WSW,43,43,43,43,3.8,82.29,37,1.59,49,0,0,0,0,0.452,0
10/29/2020 9:30,29.89,78,27,41,76,5.6,44,44,43,96,43,44,0,,0,1,WSW,44,45,45,44,6.6,64,50,2.15,65,0,0,0,1,0.431,0
10/29/2020 10:00,29.88,78,27,41,76,5.6,45,45,44,96,44,44,0,,0,1,WSW,45,45,45,46,6.96,64,68,2.93,81,0,0,0.1,1,0.417,0
10/29/2020 10:30,29.86,78,27,41,76,5.6,45,45,45,96,44,44,0,,0,4,NW,45,45,45,44,6.96,57.6,47,2.02,54,0,0,0,0,0.425,0
10/29/2020 11:00,29.85,78,27,41,76,5.6,44,45,44,96,43,44,0,,0,2,NNW,44,45,45,45,7.08,19.86,66,2.84,81,0,1,0.1,1,0.427,0
10/29/2020 11:30,29.85,78,28,42,76,5.7,45,45,44,96,44,44,0,,0,0,,45,45,45,45,6.96,14.4,61,2.62,81,0,0,0.1,1,0.419,0
10/29/2020 12:00,29.84,78,28,42,76,5.7,45,45,45,96,44,45,0,,0,1,NNW,45,45,45,44,7.12,14.4,46,1.98,56,0,0,0,0,0.415,0
10/29/2020 12:30,29.84,78,28,42,76,5.7,46,46,45,96,45,45,0,,0,0,,46,46,46,45,7,14.05,40,1.72,53,0,0,0,0,0.402,0
10/29/2020 13:00,29.84,78,28,42,76,5.7,46,46,46,96,45,46,0,,0,4,W,46,47,47,46,7,14.05,37,1.59,51,0,0,0,0,0.385,0
10/29/2020 13:30,29.82,78,28,42,76,5.7,46,46,46,96,45,45,1,SSW,0.5,6,SSW,46,46,46,45,7.03,14.05,43,1.85,60,0,0,0,1,0.396,0
10/29/2020 14:00,29.8,78,29,43,76,5.8,46,46,46,96,45,46,0,,0,4,SW,46,46,46,46,7.04,14.4,55,2.37,69,0,0,0.1,1,0.394,0
10/29/2020 14:30,29.79,78,29,43,76,5.8,46,46,46,96,45,45,0,,0,4,SSE,46,46,46,45,7.04,14.05,50,2.15,56,0,0,0,0,0.398,0
10/29/2020 15:00,29.77,78,29,43,76,5.8,46,46,46,96,45,45,0,,0,0,,46,46,46,45,6.95,14.4,25,1.08,35,0,0,0,0,0.398,0
10/29/2020 15:30,29.76,78,29,43,76,5.8,46,46,46,96,45,45,2,E,1,8,E,46,46,46,44,7.02,14.4,17,0.73,23,0,0,0,0,0.402,0
10/29/2020 16:00,29.75,78,29,43,76,5.8,45,46,45,96,44,45,2,ENE,1,10,ENE,45,45,45,44,6.99,14.4,21,0.9,25,0,0,0,0,0.412,0
10/29/2020 16:30,29.75,78,29,43,76,5.8,45,45,45,96,44,44,1,ENE,0.5,9,NE,45,45,45,44,7,14.4,16,0.69,25,0,0,0,0,0.417,0
10/29/2020 17:00,29.75,78,29,43,76,5.8,45,45,45,96,44,44,1,E,0.5,9,N,45,45,45,43,7.08,14.77,7,0.3,9,0,0,0,0,0.423,0
10/29/2020 17:30,29.75,78,28,42,76,5.7,44,45,44,96,43,44,2,ENE,1,12,ENE,44,45,45,42,7.03,14.4,1,0.04,5,0,0,0,0,0.431,0
10/29/2020 18:00,29.75,78,28,42,76,5.7,44,44,44,96,43,43,3,E,1.5,12,ENE,43,44,43,40,6.96,14.4,0,0,0,0,0,0,0,0.44,0
10/29/2020 18:30,29.74,78,28,42,76,5.7,44,44,44,96,43,43,4,ENE,2,15,ENE,42,44,42,39,7.08,14.4,0,0,0,0,0,0,0,0.444,0
10/29/2020 19:00,29.74,78,28,42,76,5.7,44,44,44,96,42,43,5,ENE,2.5,14,NE,41,44,41,38,7,14.4,0,0,0,0,0,0,0,0.448,0
10/29/2020 19:30,29.74,78,28,42,76,5.7,44,44,44,96,43,43,5,ENE,2.5,14,NE,41,44,41,38,7,14.4,0,0,0,0,0,0,0,0.446,0
10/29/2020 20:00,29.74,78,27,41,76,5.6,42,44,42,95,41,42,8,E,4,20,E,37,42,37,35,7.08,14.4,0,0,0,0,0,0,0,0.475,0
10/29/2020 20:30,29.74,78,27,41,76,5.6,42,42,42,95,40,41,8,E,4,20,E,37,42,37,34,7,14.4,0,0,0,0,0,0,0,0.485,0
10/29/2020 21:00,29.75,78,26,40,76,5.4,41,42,41,95,40,41,7,ENE,3.5,20,ENE,37,42,37,34,7.08,14.4,0,0,0,0,0,0,0,0.492,0
10/29/2020 21:30,29.77,78,26,40,76,5.4,41,42,41,94,40,40,6,E,3,20,E,37,41,37,34,7,14.4,0,0,0,0,0,0,0,0.496,0
10/29/2020 22:00,29.79,78,26,40,76,5.4,41,41,41,95,40,40,5,ENE,2.5,16,E,38,41,38,35,6.95,14.4,0,0,0,0,0,0,0,0.5,0
10/29/2020 22:30,29.78,78,26,40,76,5.4,41,41,41,95,40,40,4,ENE,2,16,NE,38,41,38,36,7.08,14.4,0,0,0,0,0,0,0,0.502,0
10/29/2020 23:00,29.78,78,26,40,76,5.4,41,41,41,95,39,40,5,E,2.5,16,ENE,37,41,37,35,7.04,14.4,0,0,0,0,0,0,0,0.506,0
10/29/2020 23:30,29.8,78,25,39,76,5.3,40,41,40,95,39,40,4,ENE,2,16,ENE,38,41,38,35,7.04,14.4,0,0,0,0,0,0,0,0.51,0
10/30/2020 0:00,29.79,78,25,39,76,5.3,40,40,40,95,39,40,4,ENE,2,16,ENE,38,40,38,35,7,14.4,0,0,0,0,0,0,0,0.512,0
10/30/2020 0:30,29.79,78,25,39,76,5.3,40,40,40,95,39,39,4,ENE,2,15,E,37,40,38,35,6.96,14.4,0,0,0,0,0,0,0,0.519,0
10/30/2020 1:00,29.8,78,25,39,76,5.3,40,40,40,94,38,39,5,ENE,2.5,16,ENE,36,40,36,33,7.08,14.4,0,0,0,0,0,0,0,0.525,0
10/30/2020 1:30,29.8,78,25,39,76,5.3,39,40,39,94,38,39,6,ENE,3,19,ENE,35,39,35,32,7.04,14.4,0,0,0,0,0,0,0,0.533,0
10/30/2020 2:00,29.8,78,25,39,76,5.3,39,39,39,94,37,38,7,ENE,3.5,20,ENE,34,39,34,31,7.04,14.4,0,0,0,0,0,0,0,0.546,0
10/30/2020 2:30,29.82,78,25,39,76,5.3,38,39,38,94,37,38,4,ENE,2,14,ENE,35,38,35,32,7,14.4,0,0,0,0,0,0,0,0.556,0
10/30/2020 3:00,29.81,78,24,38,76,5.2,38,38,38,94,36,37,6,ENE,3,17,ENE,33,37,33,30,7,14.4,0,0,0,0,0,0,0,0.573,0
10/30/2020 3:30,29.82,78,24,38,76,5.2,37,38,37,94,36,37,6,ENE,3,20,ENE,33,37,33,30,6.96,14.4,0,0,0,0,0,0,0,0.577,0
10/30/2020 4:00,29.82,78,24,38,76,5.2,37,37,37,94,35,36,6,ENE,3,17,ENE,32,37,32,29,7.08,14.4,0,0,0,0,0,0,0,0.588,0
10/30/2020 4:30,29.82,78,24,38,76,5.2,36,37,36,94,35,36,5,E,2.5,18,ENE,32,36,32,29,7.04,14.4,0,0,0,0,0,0,0,0.596,0
10/30/2020 5:00,29.83,78,24,38,76,5.2,36,36,36,93,34,35,6,E,3,21,NE,31,36,31,28,6.96,14.4,0,0,0,0,0,0,0,0.61,0
10/30/2020 5:30,29.85,78,23,37,76,5.1,35,36,35,94,33,34,4,ENE,2,17,NW,31,35,31,28,7.12,14.4,0,0,0,0,0,0,0,0.629,0
10/30/2020 6:00,29.85,78,23,37,76,5.1,34,35,34,94,33,34,3,NE,1.5,13,ENE,32,34,32,29,6.96,14.4,0,0,0,0,0,0,0,0.642,0
10/30/2020 6:30,29.86,78,23,37,76,5.1,34,34,34,94,32,33,4,ENE,2,12,E,30,33,30,27,7.08,14.4,0,0,0,0,0,0,0,0.656,0
10/30/2020 7:00,29.85,78,23,37,76,5.1,33,34,33,94,32,33,3,E,1.5,12,N,31,33,31,28,7.04,14.05,0,0,0,0,0,0,0,0.658,0
10/30/2020 7:30,29.88,78,23,37,76,5.1,33,33,33,94,32,33,1,E,0.5,7,E,33,33,33,30,7,14.05,0,0,0,0,0,0,0,0.662,0
10/30/2020 8:00,29.89,78,23,37,76,5.1,33,33,33,95,32,33,1,ENE,0.5,12,ENE,33,33,33,30,7,14.05,0,0,0,0,0,0,0,0.665,0
10/30/2020 8:30,29.91,78,22,36,76,4.8,33,33,33,95,31,32,3,ENE,1.5,14,ENE,30,33,30,27,7.08,14.05,7,0.3,12,0,0,0,0,0.673,0
10/30/2020 9:00,29.92,78,22,36,76,4.8,33,33,33,95,31,32,1,NE,0.5,9,E,33,32,32,31,6.96,14.05,16,0.69,23,0,0,0,0,0.675,0
10/30/2020 9:30,29.94,78,22,36,76,4.8,32,33,32,95,31,32,2,ENE,1,11,NNE,32,32,31,30,7.04,14.05,27,1.16,33,0,0,0,0,0.677,0
10/30/2020 10:00,29.95,78,22,36,76,4.8,33,33,32,95,31,32,2,ENE,1,9,NE,32,32,32,30,7.04,14.05,23,0.99,30,0,0,0,0,0.675,0
10/30/2020 10:30,29.96,78,22,36,75,4.8,33,33,33,94,31,32,2,NE,1,9,NE,32,33,32,30,6.96,14.05,39,1.68,46,0,0,0,0,0.673,0
10/30/2020 11:00,29.97,78,22,36,76,4.8,33,33,33,94,31,32,3,NNE,1.5,10,NE,30,33,30,29,7.04,14.05,47,2.02,56,0,0,0,0,0.669,0
10/30/2020 11:30,29.98,78,22,36,76,4.8,33,33,33,94,32,33,2,N,1,12,N,32,33,32,31,7.08,14.05,48,2.07,58,0,0,0,1,0.66,0
10/30/2020 12:00,29.98,78,22,36,76,4.8,34,34,33,93,32,33,2,NE,1,11,N,33,34,33,32,6.96,14.4,67,2.88,86,0,0,0,1,0.65,0
10/30/2020 12:30,29.99,78,21,35,76,4.8,34,34,34,93,32,33,3,N,1.5,12,N,32,34,31,32,7.12,14.4,105,4.52,156,0,0,0.1,1,0.646,0
10/30/2020 13:00,30,78,22,36,76,4.8,34,34,34,92,32,33,3,NNE,1.5,11,N,32,34,32,34,6.92,14.05,153,6.58,183,0,1,0.2,1,0.637,0
10/30/2020 13:30,30,78,21,35,76,4.8,35,35,34,91,32,34,3,ENE,1.5,12,N,32,34,32,33,7.04,14.05,123,5.29,160,0,1,0.2,1,0.633,0
10/30/2020 14:00,30.01,78,21,35,76,4.8,35,35,35,90,32,34,2,N,1,13,N,34,35,34,36,7.04,14.05,152,6.54,278,0,1,0.2,2,0.623,0
10/30/2020 14:30,30.02,78,21,35,76,4.8,36,36,35,88,32,34,2,ENE,1,10,ENE,35,35,35,37,7,14.05,156,6.71,211,0,1,0.2,1,0.613,0
10/30/2020 15:00,30.02,78,21,35,76,4.8,36,36,36,86,32,34,2,NNE,1,9,NE,35,36,35,36,7.12,14.05,114,4.9,146,0,1,0.1,1,0.604,0
10/30/2020 15:30,30.03,78,21,35,76,4.8,36,36,36,82,31,34,3,N,1.5,10,NE,34,36,34,35,6.92,14.05,115,4.95,130,0,1,0.1,1,0.6,0
10/30/2020 16:00,30.05,78,21,35,76,4.8,36,36,36,79,31,34,4,N,2,13,N,33,36,33,35,7.04,14.4,118,5.08,134,0,0,0.1,1,0.596,0
10/30/2020 16:30,30.07,78,21,35,76,4.8,37,37,36,78,30,34,3,N,1.5,12,NNW,35,36,34,35,7.08,14.4,92,3.96,116,0,0,0,1,0.592,0
10/30/2020 17:00,30.08,78,20,33,76,4.6,36,37,36,75,29,33,1,N,0.5,9,N,36,36,36,36,6.96,14.05,60,2.58,83,0,0,0,0,0.598,0
10/30/2020 17:30,30.1,78,20,33,75,4.6,36,36,36,77,30,33,0,,0,6,N,36,36,36,35,7.08,14.05,35,1.51,47,0,0,0,0,0.602,0
10/30/2020 18:00,30.12,78,20,33,75,4.6,36,36,36,78,30,33,0,,0,0,,36,35,35,32,6.96,14.05,8,0.34,18,0,0,0,0,0.61,0
10/30/2020 18:30,30.14,78,20,33,75,4.6,35,36,35,80,29,33,0,,0,0,,35,35,35,31,7.04,14.05,0,0,0,0,0,0,0,0.625,0
10/30/2020 19:00,30.16,78,20,33,75,4.6,34,35,34,83,30,32,0,,0,0,,34,34,34,31,7,14.05,0,0,0,0,0,0,0,0.637,0
10/30/2020 19:30,30.18,78,20,33,75,4.6,33,34,33,84,29,32,0,,0,0,,33,33,33,30,7.04,14.05,0,0,0,0,0,0,0,0.658,0
10/30/2020 20:00,30.19,78,21,35,75,4.8,32,33,32,87,29,31,0,,0,0,,32,32,32,29,7.12,14.05,0,0,0,0,0,0,0,0.677,0
10/30/2020 20:30,30.2,78,21,35,75,4.8,32,32,32,89,29,31,0,,0,0,,32,32,32,29,6.96,14.05,0,0,0,0,0,0,0,0.688,0
10/30/2020 21:00,30.22,78,21,35,75,4.8,32,32,32,90,30,31,0,,0,0,,32,32,32,29,7.04,14.05,0,0,0,0,0,0,0,0.683,0
10/30/2020 21:30,30.23,78,21,35,75,4.8,32,32,32,90,29,31,0,,0,0,,32,32,32,29,7,14.05,0,0,0,0,0,0,0,0.688,0
10/30/2020 22:00,30.24,78,21,35,75,4.8,32,32,32,91,30,31,0,,0,0,,32,32,32,29,7,14.4,0,0,0,0,0,0,0,0.679,0
10/30/2020 22:30,30.27,78,21,35,75,4.8,32,33,32,92,30,32,0,,0,0,,32,32,32,29,7.12,14.05,0,0,0,0,0,0,0,0.677,0
10/30/2020 23:00,30.28,78,20,33,75,4.6,33,33,32,92,31,32,0,,0,0,,33,33,33,30,6.92,14.4,0,0,0,0,0,0,0,0.662,0
10/30/2020 23:30,30.29,78,21,35,75,4.8,34,34,33,92,31,33,0,,0,2,N,34,33,33,30,7.08,14.4,0,0,0,0,0,0,0,0.656,0
10/31/2020 0:00,30.31,78,21,35,75,4.8,33,34,33,92,31,33,0,,0,3,N,33,33,33,30,7.08,14.4,0,0,0,0,0,0,0,0.658,0
