Year,Month,Day,flow_cfs
1904,8,19,2560
1904,8,20,2580
1904,8,21,6500
1904,8,22,12400
1904,8,23,12900
1904,8,24,12900
1904,8,25,10600
1904,8,26,8930
1904,8,27,7060
1904,8,28,6000
1904,8,29,5440
1904,8,30,4400
1904,8,31,3390
1904,9,1,2830
1904,9,2,2920
1904,9,3,3020
1904,9,4,3060
1904,9,5,5800
1904,9,6,5670
1904,9,7,5200
1904,9,8,4580
1904,9,9,5230
1904,9,10,4660
1904,9,11,5570
1904,9,12,5010
1904,9,13,4500
1904,9,14,3260
1904,9,15,15000
1904,9,16,14600
1904,9,17,9100
1904,9,18,7540
1904,9,19,7540
1904,9,20,6270
1904,9,21,5490
1904,9,22,5470
1904,9,23,4940
1904,9,24,4510
1904,9,25,5640
1904,9,26,7990
1904,9,27,10400
1904,9,28,10400
1904,9,29,9310
1904,9,30,14200
1904,10,1,14500
1904,10,2,15000
1904,10,3,13600
1904,10,4,10300
1904,10,5,9510
1904,10,6,8890
1904,10,7,10000
1904,10,8,8500
1904,10,9,5500
1904,10,10,7500
1904,10,11,6500
1904,10,12,17000
1904,10,13,11000
1904,10,14,11000
1904,10,15,9500
1904,10,16,3600
1904,10,17,8500
1904,10,18,7500
1904,10,19,6500
1904,10,20,5500
1904,10,21,6000
1904,10,22,16000
1904,10,23,24000
1904,10,24,22000
1904,10,25,17000
1904,10,26,11000
1904,10,27,14100
1904,10,28,12400
1904,10,29,10600
1904,10,30,10000
1904,10,31,8800
1904,11,1,7750
1904,11,2,6710
1904,11,3,6060
1904,11,4,5870
1904,11,5,5640
1904,11,6,5040
1904,11,7,5720
1904,11,8,4990
1904,11,9,4770
1904,11,10,4920
1904,11,11,4210
1904,11,12,3910
1904,11,13,3620
1904,11,14,5340
1904,11,15,4230
1904,11,16,4340
1904,11,17,4080
1904,11,18,4210
1904,11,19,3640
1904,11,20,3010
1904,11,21,4450
1904,11,22,4830
1904,11,23,4000
1904,11,24,4130
1904,11,25,3660
1904,11,26,4370
1904,11,27,3360
1904,11,28,3860
1904,11,29,4160
1904,11,30,4430
1904,12,1,3580
1904,12,2,3530
1904,12,3,2940
1904,12,4,2940
1904,12,5,3810
1904,12,6,2990
1904,12,7,2930
1904,12,8,3240
1904,12,9,3650
1904,12,10,2910
1904,12,11,2880
1904,12,12,3680
1904,12,13,2950
1904,12,14,3750
1904,12,15,3330
1904,12,16,3190
1904,12,17,3180
1904,12,18,2730
1904,12,19,3350
1904,12,20,2980
1904,12,21,3540
1904,12,22,3260
1904,12,23,2990
1904,12,24,3000
1904,12,25,2870
1904,12,26,3660
1904,12,27,4620
1904,12,28,12000
1904,12,29,8060
1904,12,30,6710
1904,12,31,6340
1905,1,1,5340
1905,1,2,6870
1905,1,3,6660
1905,1,4,4790
1905,1,5,4950
1905,1,6,5880
1905,1,7,10600
1905,1,8,10200
1905,1,9,8880
1905,1,10,7620
1905,1,11,6360
1905,1,12,6660
1905,1,13,8620
1905,1,14,7630
1905,1,15,5540
1905,1,16,6980
1905,1,17,5900
1905,1,18,6460
1905,1,19,6460
1905,1,20,6530
1905,1,21,5420
1905,1,22,4480
1905,1,23,5260
1905,1,24,4950
1905,1,25,5000
1905,1,26,4280
1905,1,27,4110
1905,1,28,4720
1905,1,29,4170
1905,1,30,4210
1905,1,31,3520
1905,2,1,3290
1905,2,2,3900
1905,2,3,3800
1905,2,4,2930
1905,2,5,2100
1905,2,6,4190
1905,2,7,3880
1905,2,8,3180
1905,2,9,3260
1905,2,10,3440
1905,2,11,3480
1905,2,12,4560
1905,2,13,3330
1905,2,14,3710
1905,2,15,3260
1905,2,16,3530
1905,2,17,4030
1905,2,18,3700
1905,2,19,5200
1905,2,20,3310
1905,2,21,2930
1905,2,22,3380
1905,2,23,3100
1905,2,24,2950
1905,2,25,3100
1905,2,26,4170
1905,2,27,3080
1905,2,28,3000
1905,3,1,2970
1905,3,2,2970
1905,3,3,2970
1905,3,4,2950
1905,3,5,3570
1905,3,6,3070
1905,3,7,2950
1905,3,8,2950
1905,3,9,2950
1905,3,10,3030
1905,3,11,3020
1905,3,12,3850
1905,3,13,2980
1905,3,14,2980
1905,3,15,2980
1905,3,16,2950
1905,3,17,2950
1905,3,18,3290
1905,3,19,10100
1905,3,20,10700
1905,3,21,8970
1905,3,22,7170
1905,3,23,7070
1905,3,24,6990
1905,3,25,19300
1905,3,26,17800
1905,3,27,24200
1905,3,28,23900
1905,3,29,24600
1905,3,30,32100
1905,3,31,42800
1905,4,1,48900
1905,4,2,44900
1905,4,3,38200
1905,4,4,31300
1905,4,5,28600
1905,4,6,31700
1905,4,7,33600
1905,4,8,33000
1905,4,9,23800
1905,4,10,22100
1905,4,11,21700
1905,4,12,25200
1905,4,13,24500
1905,4,14,24000
1905,4,15,22600
1905,4,16,21600
1905,4,17,18700
1905,4,18,16800
1905,4,19,13800
1905,4,20,12200
1905,4,21,11700
1905,4,22,15700
1905,4,23,17300
1905,4,24,18200
1905,4,25,17400
1905,4,26,15400
1905,4,27,13900
1905,4,28,13500
1905,4,29,11700
1905,4,30,11200
1905,5,1,13100
1905,5,2,12500
1905,5,3,12100
1905,5,4,11100
1905,5,5,11500
1905,5,6,11100
1905,5,7,9250
1905,5,8,10300
1905,5,9,9570
1905,5,10,9970
1905,5,11,9390
1905,5,12,8620
1905,5,13,8360
1905,5,14,7540
1905,5,15,8330
1905,5,16,7580
1905,5,17,8740
1905,5,18,7580
1905,5,19,7710
1905,5,20,7360
1905,5,21,5490
1905,5,22,7360
1905,5,23,6400
1905,5,24,5680
1905,5,25,5430
1905,5,26,5060
1905,5,27,5200
1905,5,28,4180
1905,5,29,6200
1905,5,30,6010
1905,5,31,4690
1905,6,1,4470
1905,6,2,4430
1905,6,3,4350
1905,6,4,3590
1905,6,5,4620
1905,6,6,4720
1905,6,7,4270
1905,6,8,4200
1905,6,9,6960
1905,6,10,13700
1905,6,11,9960
1905,6,12,7930
1905,6,13,7630
1905,6,14,8050
1905,6,15,8190
1905,6,16,7170
1905,6,17,5890
1905,6,18,5710
1905,6,19,11100
1905,6,20,10900
1905,6,21,14400
1905,6,22,20400
1905,6,23,18700
1905,6,24,15400
1905,6,25,11900
1905,6,26,12400
1905,6,27,14100
1905,6,28,14900
1905,6,29,14100
1905,6,30,12400
1905,7,1,10400
1905,7,2,8330
1905,7,3,14400
1905,7,4,13300
1905,7,5,11400
1905,7,6,14900
1905,7,7,12700
1905,7,8,10600
1905,7,9,8500
1905,7,10,8490
1905,7,11,7660
1905,7,12,6210
1905,7,13,5920
1905,7,14,5590
1905,7,15,5430
1905,7,16,3640
1905,7,17,5750
1905,7,18,4570
1905,7,19,4720
1905,7,20,5440
1905,7,21,5300
1905,7,22,4970
1905,7,23,2720
1905,7,24,4570
1905,7,25,4430
1905,7,26,3590
1905,7,27,3630
1905,7,28,3840
1905,7,29,3750
1905,7,30,3640
1905,7,31,6560
1905,8,1,10200
1905,8,2,9940
1905,8,3,8610
1905,8,4,7020
1905,8,5,5910
1905,8,6,4000
1905,8,7,5840
1905,8,8,4910
1905,8,9,5200
1905,8,10,5680
1905,8,11,5610
1905,8,12,7020
1905,8,13,4460
1905,8,14,5810
1905,8,15,5190
1905,8,16,6550
1905,8,17,7400
1905,8,18,8380
1905,8,19,5870
1905,8,20,4980
1905,8,21,6550
1905,8,22,5060
1905,8,23,4830
1905,8,24,4620
1905,8,25,4360
1905,8,26,2520
1905,8,27,2170
1905,8,28,3660
1905,8,29,3520
1905,8,30,3440
1905,8,31,5260
1905,9,1,4070
1905,9,2,4070
1905,9,3,4510
1905,9,4,13800
1905,9,5,19500
1905,9,6,20700
1905,9,7,19800
1905,9,8,17600
1905,9,9,15100
1905,9,10,11300
1905,9,11,11900
1905,9,12,10600
1905,9,13,11500
1905,9,14,10500
1905,9,15,8850
1905,9,16,7430
1905,9,17,5870
1905,9,18,10600
1905,9,19,15700
1905,9,20,18200
1905,9,21,19700
1905,9,22,18700
1905,9,23,15800
1905,9,24,11300
1905,9,25,12300
1905,9,26,10300
1905,9,27,8810
1905,9,28,8040
1905,9,29,7520
1905,9,30,6820
1905,10,1,5500
1905,10,2,6960
1905,10,3,6590
1905,10,4,6280
1905,10,5,5930
1905,10,6,5460
1905,10,7,5170
1905,10,8,3120
1905,10,9,6160
1905,10,10,5180
1905,10,11,4750
1905,10,12,5180
1905,10,13,5340
1905,10,14,8190
1905,10,15,6460
1905,10,16,7370
1905,10,17,6370
1905,10,18,5770
1905,10,19,5610
1905,10,20,5920
1905,10,21,7530
1905,10,22,6460
1905,10,23,8230
1905,10,24,7370
1905,10,25,6770
1905,10,26,5840
1905,10,27,5840
1905,10,28,5530
1905,10,29,4120
1905,10,30,6350
1905,10,31,6130
1905,11,1,4800
1905,11,2,5000
1905,11,3,6000
1905,11,4,6000
1905,11,5,5000
1905,11,6,7000
1905,11,7,7500
1905,11,8,6000
1905,11,9,8000
1905,11,10,7500
1905,11,11,8000
1905,11,12,5500
1905,11,13,7500
1905,11,14,6500
1905,11,15,6000
1905,11,16,6000
1905,11,17,6000
1905,11,18,6000
1905,11,19,4600
1905,11,20,5500
1905,11,21,4600
1905,11,22,4200
1905,11,23,4000
1905,11,24,4400
1905,11,25,3600
1905,11,26,3200
1905,11,27,4600
1905,11,28,4800
1905,11,29,4800
1905,11,30,13000
1905,12,1,10000
1905,12,2,8000
1905,12,3,10000
1905,12,4,24000
1905,12,5,20000
1905,12,6,12000
1905,12,7,9500
1905,12,8,12000
1905,12,9,13000
1905,12,10,13000
1905,12,11,8000
1905,12,12,7500
1905,12,13,7000
1905,12,14,7000
1905,12,15,3800
1905,12,16,5000
1905,12,17,4200
1905,12,18,4400
1905,12,19,6500
1905,12,20,4000
1905,12,21,6000
1905,12,22,9000
1905,12,23,9000
1905,12,24,7500
1905,12,25,4400
1905,12,26,7000
1905,12,27,6000
1905,12,28,6000
1905,12,29,6000
1905,12,30,7000
1905,12,31,7000
1906,1,1,9080
1906,1,2,7070
1906,1,3,6610
1906,1,4,7210
1906,1,5,8550
1906,1,6,6300
1906,1,7,6580
1906,1,8,7390
1906,1,9,5860
1906,1,10,5610
1906,1,11,5800
1906,1,12,5820
1906,1,13,7680
1906,1,14,5820
1906,1,15,7200
1906,1,16,6130
1906,1,17,7600
1906,1,18,6600
1906,1,19,6300
1906,1,20,5820
1906,1,21,4930
1906,1,22,9850
1906,1,23,11600
1906,1,24,22000
1906,1,25,20400
1906,1,26,17900
1906,1,27,17100
1906,1,28,13900
1906,1,29,14100
1906,1,30,11000
1906,1,31,10600
1906,2,1,10300
1906,2,2,9630
1906,2,3,6770
1906,2,4,3920
1906,2,5,6600
1906,2,6,5940
1906,2,7,6280
1906,2,8,6190
1906,2,9,6470
1906,2,10,6770
1906,2,11,4320
1906,2,12,5820
1906,2,13,5690
1906,2,14,5550
1906,2,15,6220
1906,2,16,5880
1906,2,17,5480
1906,2,18,5180
1906,2,19,7420
1906,2,20,6100
1906,2,21,6010
1906,2,22,12300
1906,2,23,10600
1906,2,24,9430
1906,2,25,7820
1906,2,26,13500
1906,2,27,10800
1906,2,28,17200
1906,3,1,7210
1906,3,2,7180
1906,3,3,7060
1906,3,4,23900
1906,3,5,13600
1906,3,6,11200
1906,3,7,10700
1906,3,8,10000
1906,3,9,10400
1906,3,10,9940
1906,3,11,7810
1906,3,12,9130
1906,3,13,7490
1906,3,14,7020
1906,3,15,7430
1906,3,16,6010
1906,3,17,6390
1906,3,18,4110
1906,3,19,6460
1906,3,20,6160
1906,3,21,5670
1906,3,22,5690
1906,3,23,5670
1906,3,24,5130
1906,3,25,2830
1906,3,26,4990
1906,3,27,11400
1906,3,28,17000
1906,3,29,14000
1906,3,30,13100
1906,3,31,14400
1906,4,1,15900
1906,4,2,14300
1906,4,3,12700
1906,4,4,12900
1906,4,5,15300
1906,4,6,15300
1906,4,7,15300
1906,4,8,12400
1906,4,9,14000
1906,4,10,14200
1906,4,11,14500
1906,4,12,14100
1906,4,13,13700
1906,4,14,16300
1906,4,15,21900
1906,4,16,40300
1906,4,17,33900
1906,4,18,33200
1906,4,19,31900
1906,4,20,31500
1906,4,21,31100
1906,4,22,29600
1906,4,23,29000
1906,4,24,28100
1906,4,25,23700
1906,4,26,20200
1906,4,27,18700
1906,4,28,16500
1906,4,29,12700
1906,4,30,14500
1906,5,1,14100
1906,5,2,12900
1906,5,3,16600
1906,5,4,16000
1906,5,5,15900
1906,5,6,13600
1906,5,7,14100
1906,5,8,12800
1906,5,9,13000
1906,5,10,10200
1906,5,11,13000
1906,5,12,12500
1906,5,13,10100
1906,5,14,12700
1906,5,15,12700
1906,5,16,13600
1906,5,17,11400
1906,5,18,11100
1906,5,19,10900
1906,5,20,8960
1906,5,21,8570
1906,5,22,8510
1906,5,23,7540
1906,5,24,7510
1906,5,25,8080
1906,5,26,9600
1906,5,27,12300
1906,5,28,26900
1906,5,29,27800
1906,5,30,20200
1906,5,31,18100
1906,6,1,14900
1906,6,2,13200
1906,6,3,11600
1906,6,4,10700
1906,6,5,8900
1906,6,6,8110
1906,6,7,8340
1906,6,8,8230
1906,6,9,8250
1906,6,10,10600
1906,6,11,12800
1906,6,12,14400
1906,6,13,10100
1906,6,14,8610
1906,6,15,8270
1906,6,16,8380
1906,6,17,7490
1906,6,18,9930
1906,6,19,9930
1906,6,20,8920
1906,6,21,7700
1906,6,22,6910
1906,6,23,6780
1906,6,24,10200
1906,6,25,10200
1906,6,26,8240
1906,6,27,7600
1906,6,28,6850
1906,6,29,6370
1906,6,30,6300
1906,7,1,7240
1906,7,2,13400
1906,7,3,12100
1906,7,4,9450
1906,7,5,10800
1906,7,6,9440
1906,7,7,8880
1906,7,8,5850
1906,7,9,6400
1906,7,10,6120
1906,7,11,6000
1906,7,12,6030
1906,7,13,5770
1906,7,14,5430
1906,7,15,3070
1906,7,16,4760
1906,7,17,4980
1906,7,18,5400
1906,7,19,4670
1906,7,20,4400
1906,7,21,3770
1906,7,22,187
1906,7,23,4020
1906,7,24,4580
1906,7,25,4450
1906,7,26,3810
1906,7,27,3860
1906,7,28,3790
1906,7,29,1740
1906,7,30,3860
1906,7,31,4930
1906,8,1,4750
1906,8,2,4650
1906,8,3,4070
1906,8,4,4250
1906,8,5,3090
1906,8,6,4050
1906,8,7,4130
1906,8,8,4160
1906,8,9,3800
1906,8,10,3700
1906,8,11,2610
1906,8,12,2470
1906,8,13,3990
1906,8,14,3910
1906,8,15,3160
1906,8,16,3310
1906,8,17,2930
1906,8,18,2560
1906,8,19,585
1906,8,20,2870
1906,8,21,2540
1906,8,22,2980
1906,8,23,3280
1906,8,24,3320
1906,8,25,3340
1906,8,26,2450
1906,8,27,4490
1906,8,28,4740
1906,8,29,4410
1906,8,30,4050
1906,8,31,3330
1906,9,1,3440
1906,9,2,2320
1906,9,3,1580
1906,9,4,3510
1906,9,5,3280
1906,9,6,3010
1906,9,7,4310
1906,9,8,3910
1906,9,9,2410
1906,9,10,3440
1906,9,11,3250
1906,9,12,3310
1906,9,13,3160
1906,9,14,2750
1906,9,15,2800
1906,9,16,620
1906,9,17,3310
1906,9,18,3060
1906,9,19,3090
1906,9,20,3110
1906,9,21,3100
1906,9,22,3110
1906,9,23,2330
1906,9,24,6500
1906,9,25,3320
1906,9,26,3250
1906,9,27,3030
1906,9,28,3230
1906,9,29,3170
1906,9,30,1440
1906,10,1,3470
1906,10,2,2880
1906,10,3,3160
1906,10,4,3190
1906,10,5,3170
1906,10,6,2740
1906,10,7,1430
1906,10,8,3340
1906,10,9,3120
1906,10,10,2940
1906,10,11,2880
1906,10,12,2870
1906,10,13,2740
1906,10,14,872
1906,10,15,2880
1906,10,16,2820
1906,10,17,2410
1906,10,18,2870
1906,10,19,2840
1906,10,20,2860
1906,10,21,3120
1906,10,22,5710
1906,10,23,5090
1906,10,24,4470
1906,10,25,4220
1906,10,26,4400
1906,10,27,4250
1906,10,28,3150
1906,10,29,5370
1906,10,30,4710
1906,10,31,4510
1906,11,1,4320
1906,11,2,4130
1906,11,3,3940
1906,11,4,2450
1906,11,5,3770
1906,11,6,3500
1906,11,7,3460
1906,11,8,3540
1906,11,9,3400
1906,11,10,3230
1906,11,11,2150
1906,11,12,3810
1906,11,13,4260
1906,11,14,4590
1906,11,15,3740
1906,11,16,3750
1906,11,17,3960
1906,11,18,2720
1906,11,19,7040
1906,11,20,7780
1906,11,21,7350
1906,11,22,8540
1906,11,23,8630
1906,11,24,8550
1906,11,25,5900
1906,11,26,7660
1906,11,27,6980
1906,11,28,6570
1906,11,29,7150
1906,11,30,6960
1906,12,1,6570
1906,12,2,5490
1906,12,3,6360
1906,12,4,4440
1906,12,5,4480
1906,12,6,3640
1906,12,7,5320
1906,12,8,5210
1906,12,9,4030
1906,12,10,3690
1906,12,11,4450
1906,12,12,3740
1906,12,13,4440
1906,12,14,4310
1906,12,15,4580
1906,12,16,4720
1906,12,17,5970
1906,12,18,5950
1906,12,19,5260
1906,12,20,5310
1906,12,21,4780
1906,12,22,5730
1906,12,23,4100
1906,12,24,4390
1906,12,25,4580
1906,12,26,4780
1906,12,27,4450
1906,12,28,4440
1906,12,29,4000
1906,12,30,5350
1906,12,31,6350
1907,1,1,18000
1907,1,2,15800
1907,1,3,14200
1907,1,4,18300
1907,1,5,19000
1907,1,6,16600
1907,1,7,16400
1907,1,8,16700
1907,1,9,17200
1907,1,10,14000
1907,1,11,13900
1907,1,12,11600
1907,1,13,9840
1907,1,14,9830
1907,1,15,9000
1907,1,16,8880
1907,1,17,5220
1907,1,18,5810
1907,1,19,6240
1907,1,20,8380
1907,1,21,7690
1907,1,22,6120
1907,1,23,5840
1907,1,24,6000
1907,1,25,6480
1907,1,26,5600
1907,1,27,4490
1907,1,28,4940
1907,1,29,6500
1907,1,30,5570
1907,1,31,5040
1907,2,1,5660
1907,2,2,5440
1907,2,3,4400
1907,2,4,4750
1907,2,5,5130
1907,2,6,4720
1907,2,7,4350
1907,2,8,4480
1907,2,9,4870
1907,2,10,4430
1907,2,11,4460
1907,2,12,4660
1907,2,13,3230
1907,2,14,4440
1907,2,15,4420
1907,2,16,4190
1907,2,17,3950
1907,2,18,4020
1907,2,19,4220
1907,2,20,3510
1907,2,21,3420
1907,2,22,3840
1907,2,23,3020
1907,2,24,4460
1907,2,25,3240
1907,2,26,2510
1907,2,27,3730
1907,2,28,2350
1907,3,1,3100
1907,3,2,3190
1907,3,3,3200
1907,3,4,3230
1907,3,5,2400
1907,3,6,3090
1907,3,7,3270
1907,3,8,3000
1907,3,9,2940
1907,3,10,2900
1907,3,11,2930
1907,3,12,3150
1907,3,13,3010
1907,3,14,4340
1907,3,15,9260
1907,3,16,8850
1907,3,17,9120
1907,3,18,9290
1907,3,19,9250
1907,3,20,7920
1907,3,21,8190
1907,3,22,8550
1907,3,23,9620
1907,3,24,15100
1907,3,25,14000
1907,3,26,14500
1907,3,27,14500
1907,3,28,18700
1907,3,29,27500
1907,3,30,32300
1907,3,31,36200
1907,4,1,36700
1907,4,2,31000
1907,4,3,25300
1907,4,4,20500
1907,4,5,19000
1907,4,6,17400
1907,4,7,16700
1907,4,8,16200
1907,4,9,14200
1907,4,10,13700
1907,4,11,12600
1907,4,12,12700
1907,4,13,12800
1907,4,14,12800
1907,4,15,13300
1907,4,16,12000
1907,4,17,11500
1907,4,18,10700
1907,4,19,9940
1907,4,20,9560
1907,4,21,8220
1907,4,22,8660
1907,4,23,7960
1907,4,24,10500
1907,4,25,16500
1907,4,26,17800
1907,4,27,25900
1907,4,28,24300
1907,4,29,24500
1907,4,30,23700
1907,5,1,20500
1907,5,2,24300
1907,5,3,22000
1907,5,4,19400
1907,5,5,23200
1907,5,6,21800
1907,5,7,20900
1907,5,8,20400
1907,5,9,18100
1907,5,10,17300
1907,5,11,15100
1907,5,12,14000
1907,5,13,13200
1907,5,14,11100
1907,5,15,12200
1907,5,16,10600
1907,5,17,14100
1907,5,18,13900
1907,5,19,11500
1907,5,20,11000
1907,5,21,10100
1907,5,22,9720
1907,5,23,8730
1907,5,24,8250
1907,5,25,8660
1907,5,26,7370
1907,5,27,7640
1907,5,28,8770
1907,5,29,9480
1907,5,30,8770
1907,5,31,8760
1907,6,1,7390
1907,6,2,7000
1907,6,3,7870
1907,6,4,7940
1907,6,5,6550
1907,6,6,7180
1907,6,7,7770
1907,6,8,8410
1907,6,9,6590
1907,6,10,7770
1907,6,11,6300
1907,6,12,5740
1907,6,13,5260
1907,6,14,4910
1907,6,15,4950
1907,6,16,5100
1907,6,17,5580
1907,6,18,4940
1907,6,19,4830
1907,6,20,3590
1907,6,21,3320
1907,6,22,4950
1907,6,23,4270
1907,6,24,4640
1907,6,25,3920
1907,6,26,4050
1907,6,27,4720
1907,6,28,3690
1907,6,29,4010
1907,6,30,3710
1907,7,1,5220
1907,7,2,5270
1907,7,3,4900
1907,7,4,4940
1907,7,5,5250
1907,7,6,6670
1907,7,7,5580
1907,7,8,5440
1907,7,9,4060
1907,7,10,3330
1907,7,11,3120
1907,7,12,3620
1907,7,13,4980
1907,7,14,2800
1907,7,15,3810
1907,7,16,3060
1907,7,17,2950
1907,7,18,3740
1907,7,19,3540
1907,7,20,3260
1907,7,21,4700
1907,7,22,3900
1907,7,23,3210
1907,7,24,2990
1907,7,25,6660
1907,7,26,4060
1907,7,27,3590
1907,7,28,3700
1907,7,29,3280
1907,7,30,3250
1907,7,31,2900
1907,8,1,2160
1907,8,2,3100
1907,8,3,3100
1907,8,4,2160
1907,8,5,1990
1907,8,6,2690
1907,8,7,2860
1907,8,8,2650
1907,8,9,2300
1907,8,10,2650
1907,8,11,1880
1907,8,12,1620
1907,8,13,2650
1907,8,14,2010
1907,8,15,1940
1907,8,16,1650
1907,8,17,1740
1907,8,18,1310
1907,8,19,2090
1907,8,20,2400
1907,8,21,2000
1907,8,22,2600
1907,8,23,2400
1907,8,24,1900
1907,8,25,1800
1907,8,26,2200
1907,8,27,2450
1907,8,28,3490
1907,8,29,3390
1907,8,30,3230
1907,8,31,3170
1907,9,1,1260
1907,9,2,3430
1907,9,3,3280
1907,9,4,3520
1907,9,5,8250
1907,9,6,10300
1907,9,7,8250
1907,9,8,5920
1907,9,9,7000
1907,9,10,5880
1907,9,11,6070
1907,9,12,9380
1907,9,13,6850
1907,9,14,9050
1907,9,15,5580
1907,9,16,7940
1907,9,17,7110
1907,9,18,5660
1907,9,19,5880
1907,9,20,4960
1907,9,21,4960
1907,9,22,3470
1907,9,23,5720
1907,9,24,5660
1907,9,25,6520
1907,9,26,5720
1907,9,27,5790
1907,9,28,5060
1907,9,29,5320
1907,9,30,8800
1907,10,1,8070
1907,10,2,7960
1907,10,3,8180
1907,10,4,7750
1907,10,5,8830
1907,10,6,6970
1907,10,7,8190
1907,10,8,8360
1907,10,9,10700
1907,10,10,13900
1907,10,11,13000
1907,10,12,14400
1907,10,13,10300
1907,10,14,11500
1907,10,15,9510
1907,10,16,8360
1907,10,17,7550
1907,10,18,6810
1907,10,19,6480
1907,10,20,5330
1907,10,21,7020
1907,10,22,6270
1907,10,23,5990
1907,10,24,5720
1907,10,25,5410
1907,10,26,5300
1907,10,27,5190
1907,10,28,9480
1907,10,29,22400
1907,10,30,23600
1907,10,31,17900
1907,11,1,15000
1907,11,2,12400
1907,11,3,13800
1907,11,4,18800
1907,11,5,18100
1907,11,6,16600
1907,11,7,27900
1907,11,8,31800
1907,11,9,29900
1907,11,10,25900
1907,11,11,23900
1907,11,12,19300
1907,11,13,17300
1907,11,14,15400
1907,11,15,13200
1907,11,16,11400
1907,11,17,9030
1907,11,18,10300
1907,11,19,8790
1907,11,20,8020
1907,11,21,7520
1907,11,22,7820
1907,11,23,7680
1907,11,24,6200
1907,11,25,8120
1907,11,26,7800
1907,11,27,7720
1907,11,28,7320
1907,11,29,6910
1907,11,30,6810
1907,12,1,5090
1907,12,2,6880
1907,12,3,6300
1907,12,4,5810
1907,12,5,5240
1907,12,6,5040
1907,12,7,4630
1907,12,8,3490
1907,12,9,5010
1907,12,10,8250
1907,12,11,22800
1907,12,12,20400
1907,12,13,16600
1907,12,14,14300
1907,12,15,11000
1907,12,16,13100
1907,12,17,11800
1907,12,18,10800
1907,12,19,10200
1907,12,20,8800
1907,12,21,8820
1907,12,22,6970
1907,12,23,11100
1907,12,24,20300
1907,12,25,18300
1907,12,26,19800
1907,12,27,18400
1907,12,28,19200
1907,12,29,17500
1907,12,30,16200
1907,12,31,18300
1908,1,1,18000
1908,1,2,17200
1908,1,3,15800
1908,1,4,11800
1908,1,5,9050
1908,1,6,10400
1908,1,7,9020
1908,1,8,9110
1908,1,9,9220
1908,1,10,9820
1908,1,11,7980
1908,1,12,11700
1908,1,13,9900
1908,1,14,7660
1908,1,15,7980
1908,1,16,6950
1908,1,17,6950
1908,1,18,5300
1908,1,19,4850
1908,1,20,7570
1908,1,21,6590
1908,1,22,6720
1908,1,23,6230
1908,1,24,5700
1908,1,25,4470
1908,1,26,2690
1908,1,27,6740
1908,1,28,7190
1908,1,29,6250
1908,1,30,5910
1908,1,31,5800
1908,2,1,3210
1908,2,2,3310
1908,2,3,3870
1908,2,4,3560
1908,2,5,4980
1908,2,6,5310
1908,2,7,5160
1908,2,8,3760
1908,2,9,3620
1908,2,10,4170
1908,2,11,5520
1908,2,12,5220
1908,2,13,6870
1908,2,14,7570
1908,2,15,14600
1908,2,16,28300
1908,2,17,19500
1908,2,18,17500
1908,2,19,17000
1908,2,20,15900
1908,2,21,14800
1908,2,22,13500
1908,2,23,12000
1908,2,24,12200
1908,2,25,11500
1908,2,26,10100
1908,2,27,10300
1908,2,28,9620
1908,2,29,8240
1908,3,1,6720
1908,3,2,8400
1908,3,3,9280
1908,3,4,9080
1908,3,5,8560
1908,3,6,7850
1908,3,7,6360
1908,3,8,6470
1908,3,9,8550
1908,3,10,7590
1908,3,11,7170
1908,3,12,9200
1908,3,13,12000
1908,3,14,18000
1908,3,15,16100
1908,3,16,18500
1908,3,17,13600
1908,3,18,14900
1908,3,19,14200
1908,3,20,13400
1908,3,21,11700
1908,3,22,11000
1908,3,23,11300
1908,3,24,16300
1908,3,25,18500
1908,3,26,16600
1908,3,27,18600
1908,3,28,22000
1908,3,29,28900
1908,3,30,32800
1908,3,31,31700
1908,4,1,28500
1908,4,2,25700
1908,4,3,22400
1908,4,4,19400
1908,4,5,15800
1908,4,6,15500
1908,4,7,17000
1908,4,8,18000
1908,4,9,26700
1908,4,10,26700
1908,4,11,26500
1908,4,12,26700
1908,4,13,26500
1908,4,14,25200
1908,4,15,22300
1908,4,16,22100
1908,4,17,20600
1908,4,18,18800
1908,4,19,18300
1908,4,20,19000
1908,4,21,17500
1908,4,22,17800
1908,4,23,16100
1908,4,24,16700
1908,4,25,16600
1908,4,26,19900
1908,4,27,24400
1908,4,28,34300
1908,4,29,32300
1908,4,30,31800
1908,5,1,29600
1908,5,2,31900
1908,5,3,32000
1908,5,4,29500
1908,5,5,26700
1908,5,6,23500
1908,5,7,21000
1908,5,8,23200
1908,5,9,25600
1908,5,10,24700
1908,5,11,23700
1908,5,12,20100
1908,5,13,18100
1908,5,14,19800
1908,5,15,21700
1908,5,16,18400
1908,5,17,16000
1908,5,18,15600
1908,5,19,13300
1908,5,20,12800
1908,5,21,12500
1908,5,22,12300
1908,5,23,10700
