Year,Month,Avg_Temp_F,state_cd
1981,10,47.4,NV
1981,11,42.6,NV
1981,12,36.8,NV
1982,01,28,NV
1982,02,34.8,NV
1982,03,38.1,NV
1982,04,43.7,NV
1982,05,54.5,NV
1982,06,62.5,NV
1982,07,70.2,NV
1982,08,71.2,NV
1982,09,59.7,NV
1982,10,47.6,NV
1982,11,35.9,NV
1982,12,31.1,NV
1983,01,33.9,NV
1983,02,36.3,NV
1983,03,40.2,NV
1983,04,41.3,NV
1983,05,53.2,NV
1983,06,62.6,NV
1983,07,68.7,NV
1983,08,69.5,NV
1983,09,63.5,NV
1983,10,52.2,NV
1983,11,39,NV
1983,12,33.1,NV
1984,01,29.2,NV
1984,02,32.9,NV
1984,03,40.2,NV
1984,04,44,NV
1984,05,58.5,NV
1984,06,62.2,NV
1984,07,73,NV
1984,08,70.8,NV
1984,09,63.1,NV
1984,10,45.5,NV
1984,11,38.4,NV
1984,12,27.4,NV
1985,01,26.9,NV
1985,02,30.5,NV
1985,03,36.9,NV
1985,04,50.8,NV
1985,05,56.6,NV
1985,06,68.4,NV
1985,07,74.4,NV
1985,08,69.2,NV
1985,09,57,NV
1985,10,49.6,NV
1985,11,33.6,NV
1985,12,30.4,NV
1986,01,38.1,NV
1986,02,39.5,NV
1986,03,45.9,NV
1986,04,47,NV
1986,05,56.3,NV
1986,06,68.5,NV
1986,07,69.7,NV
1986,08,73.4,NV
1986,09,56.2,NV
1986,10,49.8,NV
1986,11,40.4,NV
1986,12,32.6,NV
1987,01,27.8,NV
1987,02,35,NV
1987,03,39.4,NV
1987,04,52.2,NV
1987,05,57.1,NV
1987,06,67,NV
1987,07,68.9,NV
1987,08,71,NV
1987,09,64.3,NV
1987,10,55.4,NV
1987,11,39.6,NV
1987,12,29.1,NV
1988,01,27.8,NV
1988,02,35.9,NV
1988,03,40.6,NV
1988,04,48.4,NV
1988,05,54.7,NV
1988,06,66.6,NV
1988,07,75,NV
1988,08,71.2,NV
1988,09,61.5,NV
1988,10,58,NV
1988,11,39.3,NV
1988,12,29.1,NV
1989,01,25.8,NV
1989,02,29.3,NV
1989,03,44.5,NV
1989,04,52.8,NV
1989,05,55.4,NV
1989,06,65,NV
1989,07,74.2,NV
1989,08,68.3,NV
1989,09,62,NV
1989,10,50,NV
1989,11,40.6,NV
1989,12,33.8,NV
1990,01,31.9,NV
1990,02,30.9,NV
1990,03,43.1,NV
1990,04,51.7,NV
1990,05,53.9,NV
1990,06,65.4,NV
1990,07,73.5,NV
1990,08,69.9,NV
1990,09,65.5,NV
1990,10,52.2,NV
1990,11,39.2,NV
1990,12,23.3,NV
1991,01,29.7,NV
1991,02,41.2,NV
1991,03,37.2,NV
1991,04,44,NV
1991,05,50.5,NV
1991,06,62.2,NV
1991,07,73.6,NV
1991,08,71.3,NV
1991,09,63.9,NV
1991,10,53.6,NV
1991,11,39.6,NV
1991,12,31.9,NV
1992,01,30.8,NV
1992,02,39.3,NV
1992,03,43.6,NV
1992,04,52.9,NV
1992,05,61.8,NV
1992,06,64.8,NV
1992,07,70.4,NV
1992,08,72.1,NV
1992,09,63.7,NV
1992,10,54.3,NV
1992,11,35.7,NV
1992,12,26.9,NV
1993,01,26.4,NV
1993,02,30.4,NV
1993,03,44,NV
1993,04,47,NV
1993,05,58.3,NV
1993,06,61,NV
1993,07,67.6,NV
1993,08,68.6,NV
1993,09,62.3,NV
1993,10,51.3,NV
1993,11,35.3,NV
1993,12,31.3,NV
1994,01,34.2,NV
1994,02,32.3,NV
1994,03,44.9,NV
1994,04,48.6,NV
1994,05,57.2,NV
1994,06,67.9,NV
1994,07,75.2,NV
1994,08,73.3,NV
1994,09,63.7,NV
1994,10,49.1,NV
1994,11,31,NV
1994,12,31.8,NV
1995,01,34.1,NV
1995,02,42.8,NV
1995,03,40,NV
1995,04,44.7,NV
1995,05,51.6,NV
1995,06,59.8,NV
1995,07,70.3,NV
1995,08,71.1,NV
1995,09,64.3,NV
1995,10,51.7,NV
1995,11,45.6,NV
1995,12,35.1,NV
1996,01,34.2,NV
1996,02,37.4,NV
1996,03,42,NV
1996,04,48.4,NV
1996,05,56,NV
1996,06,66.9,NV
1996,07,75.3,NV
1996,08,72.5,NV
1996,09,60.9,NV
1996,10,50,NV
1996,11,40.7,NV
1996,12,34.2,NV
1997,01,32,NV
1997,02,34.8,NV
1997,03,44.5,NV
1997,04,45.4,NV
1997,05,60.5,NV
1997,06,64,NV
1997,07,70.1,NV
1997,08,71.8,NV
1997,09,63.3,NV
1997,10,49.9,NV
1997,11,41,NV
1997,12,29.7,NV
1998,01,35.2,NV
1998,02,33.5,NV
1998,03,40.3,NV
1998,04,43.9,NV
1998,05,50,NV
1998,06,59.7,NV
1998,07,73.8,NV
1998,08,73.2,NV
1998,09,62.9,NV
1998,10,47.9,NV
1998,11,39.5,NV
1998,12,30.4,NV
1999,01,34.5,NV
1999,02,35.7,NV
1999,03,41.2,NV
1999,04,42.5,NV
1999,05,54,NV
1999,06,64.1,NV
1999,07,71.5,NV
1999,08,69.4,NV
1999,09,62.8,NV
1999,10,54.1,NV
1999,11,44.6,NV
1999,12,32.5,NV
2000,01,35,NV
2000,02,38.3,NV
2000,03,41,NV
2000,04,51.5,NV
2000,05,58.6,NV
2000,06,68.1,NV
2000,07,72.4,NV
2000,08,72.3,NV
2000,09,62.2,NV
2000,10,50,NV
2000,11,33.8,NV
2000,12,34.6,NV
2001,01,29.7,NV
2001,02,32,NV
2001,03,43.8,NV
2001,04,45.7,NV
2001,05,61.8,NV
2001,06,67.1,NV
2001,07,72,NV
2001,08,74.2,NV
2001,09,65.5,NV
2001,10,54.7,NV
2001,11,41.6,NV
2001,12,30.6,NV
2002,01,30.8,NV
2002,02,35.2,NV
2002,03,38.2,NV
2002,04,49.5,NV
2002,05,55.7,NV
2002,06,67.6,NV
2002,07,76.3,NV
2002,08,70.3,NV
2002,09,63.2,NV
2002,10,49.1,NV
2002,11,40.2,NV
2002,12,33.5,NV
2003,01,40.7,NV
2003,02,34.1,NV
2003,03,42.7,NV
2003,04,44.2,NV
2003,05,57,NV
2003,06,67.8,NV
2003,07,77,NV
2003,08,72.4,NV
2003,09,64.8,NV
2003,10,57,NV
2003,11,35.9,NV
2003,12,33.3,NV
2004,01,30.4,NV
2004,02,32.3,NV
2004,03,47.9,NV
2004,04,49.4,NV
2004,05,56.8,NV
2004,06,67,NV
2004,07,73.8,NV
2004,08,70.1,NV
2004,09,61.5,NV
2004,10,49.5,NV
2004,11,37.8,NV
2004,12,33.5,NV
2005,01,32.4,NV
2005,02,35.4,NV
2005,03,41.5,NV
2005,04,45.8,NV
2005,05,56.3,NV
2005,06,61.5,NV
2005,07,75.9,NV
2005,08,71.4,NV
2005,09,60.1,NV
2005,10,51.7,NV
2005,11,42.1,NV
2005,12,33.9,NV
2006,01,34.1,NV
2006,02,35.2,NV
2006,03,35.8,NV
2006,04,47.7,NV
2006,05,59,NV
2006,06,68.9,NV
2006,07,76.2,NV
2006,08,70.1,NV
2006,09,61.5,NV
2006,10,49.7,NV
2006,11,40.2,NV
2006,12,31.1,NV
2007,01,27.4,NV
2007,02,36.8,NV
2007,03,45.9,NV
2007,04,49.2,NV
2007,05,58.8,NV
2007,06,67.6,NV
2007,07,76.9,NV
2007,08,72.9,NV
2007,09,61.4,NV
2007,10,49.9,NV
2007,11,42.3,NV
2007,12,29.2,NV
2008,01,27.6,NV
2008,02,34.6,NV
2008,03,40.2,NV
2008,04,45.2,NV
2008,05,54.2,NV
2008,06,65.4,NV
2008,07,74.3,NV
2008,08,73.2,NV
2008,09,63.9,NV
2008,10,52,NV
2008,11,44.4,NV
2008,12,30,NV
2009,01,34.4,NV
2009,02,35.3,NV
2009,03,40,NV
2009,04,46.1,NV
2009,05,60.6,NV
2009,06,62.4,NV
2009,07,74.1,NV
2009,08,70.2,NV
2009,09,66.7,NV
2009,10,47.9,NV
2009,11,40.7,NV
2009,12,26,NV
2010,01,32.9,NV
2010,02,35.8,NV
2010,03,39.9,NV
2010,04,44.2,NV
2010,05,49.2,NV
2010,06,64.8,NV
2010,07,74.1,NV
2010,08,69.9,NV
2010,09,63.9,NV
2010,10,52.9,NV
2010,11,37.4,NV
2010,12,35.6,NV
2011,01,32.9,NV
2011,02,32.8,NV
2011,03,40.6,NV
2011,04,44.4,NV
2011,05,50.8,NV
2011,06,62.4,NV
2011,07,71.9,NV
2011,08,72.5,NV
2011,09,65.6,NV
2011,10,52.4,NV
2011,11,37.6,NV
2011,12,30.9,NV
2012,01,35,NV
2012,02,34.6,NV
2012,03,42.4,NV
2012,04,49.9,NV
2012,05,58,NV
2012,06,66.2,NV
2012,07,73.7,NV
2012,08,74.2,NV
2012,09,66.2,NV
2012,10,53.4,NV
2012,11,43.4,NV
2012,12,31.3,NV
2013,01,26,NV
2013,02,33.3,NV
2013,03,44.7,NV
2013,04,48.4,NV
2013,05,56.5,NV
2013,06,68.6,NV
2013,07,76.3,NV
2013,08,71.6,NV
2013,09,62.5,NV
2013,10,48.1,NV
2013,11,41.5,NV
2013,12,28.4,NV
2014,01,37.1,NV
2014,02,39.2,NV
2014,03,43.4,NV
2014,04,49,NV
2014,05,57.4,NV
2014,06,66.7,NV
2014,07,76.1,NV
2014,08,69.5,NV
2014,09,65.5,NV
2014,10,55.4,NV
2014,11,41.5,NV
2014,12,35.6,NV
2015,01,37.7,NV
2015,02,42.8,NV
2015,03,47.6,NV
2015,04,47.8,NV
2015,05,55.4,NV
2015,06,71,NV
2015,07,70.9,NV
2015,08,72.7,NV
2015,09,65.9,NV
2015,10,56.2,NV
2015,11,35.9,NV
2015,12,30.8,NV
2016,01,31.1,NV
2016,02,38,NV
2016,03,44.2,NV
2016,04,50.1,NV
2016,05,55.1,NV
2016,06,69.7,NV
2016,07,73.7,NV
2016,08,72.1,NV
2016,09,62.3,NV
2016,10,53.2,NV
2016,11,43.2,NV
2016,12,30.5,NV
2017,01,29,NV
2017,02,38.1,NV
2017,03,45.7,NV
2017,04,47.1,NV
2017,05,57.1,NV
2017,06,68.6,NV
2017,07,76.2,NV
2017,08,73.5,NV
2017,09,61.6,NV
2017,10,50.4,NV
2017,11,44.4,NV
2017,12,34.7,NV
2018,01,38.5,NV
2018,02,33.7,NV
2018,03,39.6,NV
2018,04,50,NV
2018,05,57.7,NV
2018,06,67.8,NV
2018,07,77,NV
2018,08,73.2,NV
2018,09,65,NV
2018,10,50.3,NV
1895,01,15.7,NH
1895,02,13.3,NH
1895,03,24.4,NH
1895,04,40.2,NH
1895,05,55.7,NH
1895,06,65,NH
1895,07,64,NH
1895,08,63.1,NH
1895,09,57.7,NH
1895,10,40.3,NH
1895,11,34.9,NH
1895,12,24.1,NH
1896,01,14.8,NH
1896,02,18,NH
1896,03,22.8,NH
1896,04,42.3,NH
1896,05,56,NH
1896,06,60.6,NH
1896,07,67.6,NH
1896,08,64.6,NH
1896,09,55.2,NH
1896,10,42.5,NH
1896,11,36,NH
1896,12,18.8,NH
1897,01,17.9,NH
1897,02,19.5,NH
1897,03,27.3,NH
1897,04,42.1,NH
1897,05,53,NH
1897,06,57.4,NH
1897,07,68.8,NH
1897,08,62.7,NH
1897,09,55.3,NH
1897,10,45.2,NH
1897,11,31.3,NH
1897,12,22.4,NH
1898,01,15.2,NH
1898,02,22.2,NH
1898,03,33.7,NH
1898,04,37.8,NH
1898,05,51.9,NH
1898,06,61.7,NH
1898,07,67.3,NH
1898,08,65.9,NH
1898,09,58.6,NH
1898,10,46.6,NH
1898,11,32.4,NH
1898,12,20.1,NH
1899,01,15.9,NH
1899,02,16,NH
1899,03,24.3,NH
1899,04,39.7,NH
1899,05,52.5,NH
1899,06,63.2,NH
1899,07,66,NH
1899,08,63.8,NH
1899,09,54.5,NH
1899,10,46.7,NH
1899,11,31.5,NH
1899,12,25.1,NH
1900,01,17.2,NH
1900,02,17.5,NH
1900,03,22.2,NH
1900,04,40.1,NH
1900,05,49,NH
1900,06,62.9,NH
1900,07,67,NH
1900,08,65.1,NH
1900,09,58.2,NH
1900,10,50.3,NH
1900,11,35,NH
1900,12,19.9,NH
1901,01,15.8,NH
1901,02,12.3,NH
1901,03,26.9,NH
1901,04,42.5,NH
1901,05,52.5,NH
1901,06,63.5,NH
1901,07,68.5,NH
1901,08,65.4,NH
1901,09,57.6,NH
1901,10,45.5,NH
1901,11,27.7,NH
1901,12,21.5,NH
1902,01,15.4,NH
1902,02,18.8,NH
1902,03,35.6,NH
1902,04,42,NH
1902,05,51.2,NH
1902,06,58,NH
1902,07,63.1,NH
1902,08,60.7,NH
1902,09,56.8,NH
1902,10,44.5,NH
1902,11,37,NH
1902,12,17.6,NH
1903,01,17.2,NH
1903,02,20.7,NH
1903,03,36.7,NH
1903,04,40.7,NH
1903,05,54.6,NH
1903,06,56.4,NH
1903,07,64.6,NH
1903,08,57.6,NH
1903,09,57.5,NH
1903,10,45.3,NH
1903,11,29.9,NH
1903,12,17.1,NH
1904,01,9.1,NH
1904,02,11.4,NH
1904,03,25.8,NH
1904,04,38.3,NH
1904,05,57,NH
1904,06,60.5,NH
1904,07,65.6,NH
1904,08,61.6,NH
1904,09,54.2,NH
1904,10,41.9,NH
1904,11,27.1,NH
1904,12,12.8,NH
1905,01,12.8,NH
1905,02,11.8,NH
1905,03,26.4,NH
1905,04,39.6,NH
1905,05,51.8,NH
1905,06,59.3,NH
1905,07,66.7,NH
1905,08,61.6,NH
1905,09,55.2,NH
1905,10,44.8,NH
1905,11,30.8,NH
1905,12,23.4,NH
1906,01,23.6,NH
1906,02,18.4,NH
1906,03,21.8,NH
1906,04,39.4,NH
1906,05,51.2,NH
1906,06,60.8,NH
1906,07,65.9,NH
1906,08,66.6,NH
1906,09,58.2,NH
1906,10,45.8,NH
1906,11,31.8,NH
1906,12,15.9,NH
1907,01,13.8,NH
1907,02,10.4,NH
1907,03,27.6,NH
1907,04,36.5,NH
1907,05,47,NH
1907,06,60,NH
1907,07,65.9,NH
1907,08,61.6,NH
1907,09,56.6,NH
1907,10,40.7,NH
1907,11,32.1,NH
1907,12,25.3,NH
1908,01,19,NH
1908,02,14.4,NH
1908,03,28.1,NH
1908,04,38.1,NH
1908,05,54.8,NH
1908,06,62.4,NH
1908,07,68.7,NH
1908,08,62,NH
1908,09,59.4,NH
1908,10,47.6,NH
1908,11,32.8,NH
1908,12,20.2,NH
1909,01,18.6,NH
1909,02,20.3,NH
1909,03,26.1,NH
1909,04,39.4,NH
1909,05,50.5,NH
1909,06,61.9,NH
1909,07,63.5,NH
1909,08,62,NH
1909,09,55.7,NH
1909,10,44.2,NH
1909,11,36.4,NH
1909,12,20.2,NH
1910,01,19.8,NH
1910,02,17,NH
1910,03,33.5,NH
1910,04,45.5,NH
1910,05,51.6,NH
1910,06,58.9,NH
1910,07,67.1,NH
1910,08,62,NH
1910,09,55.8,NH
1910,10,46.2,NH
1910,11,32,NH
1910,12,15.4,NH
1911,01,18.9,NH
1911,02,15,NH
1911,03,23.9,NH
1911,04,37.6,NH
1911,05,58.7,NH
1911,06,59.5,NH
1911,07,69.4,NH
1911,08,63.4,NH
1911,09,54.5,NH
1911,10,43.9,NH
1911,11,31.6,NH
1911,12,28.1,NH
1912,01,8.4,NH
1912,02,15.8,NH
1912,03,24.2,NH
1912,04,39.9,NH
1912,05,53.1,NH
1912,06,58.8,NH
1912,07,66.2,NH
1912,08,60.1,NH
1912,09,55.1,NH
1912,10,47.2,NH
1912,11,34.5,NH
1912,12,26.6,NH
1913,01,26.4,NH
1913,02,16.1,NH
1913,03,32.4,NH
1913,04,42.5,NH
1913,05,49.7,NH
1913,06,59.9,NH
1913,07,66.2,NH
1913,08,63.3,NH
1913,09,54.9,NH
1913,10,50.2,NH
1913,11,36.4,NH
1913,12,25.3,NH
1914,01,14.9,NH
1914,02,11,NH
1914,03,28,NH
1914,04,37,NH
1914,05,53.7,NH
1914,06,59,NH
1914,07,63.5,NH
1914,08,63.4,NH
1914,09,55.7,NH
1914,10,48.9,NH
1914,11,31,NH
1914,12,18.8,NH
1915,01,20.3,NH
1915,02,23.3,NH
1915,03,25.9,NH
1915,04,45.1,NH
1915,05,49.1,NH
1915,06,59.4,NH
1915,07,64.4,NH
1915,08,62.3,NH
1915,09,59.4,NH
1915,10,46.9,NH
1915,11,35,NH
1915,12,22.8,NH
1916,01,20.4,NH
1916,02,15.6,NH
1916,03,20.7,NH
1916,04,39.9,NH
1916,05,52,NH
1916,06,57.4,NH
1916,07,68.4,NH
1916,08,65.4,NH
1916,09,56,NH
1916,10,46.1,NH
1916,11,31.3,NH
1916,12,20.4,NH
1917,01,16.3,NH
1917,02,13.6,NH
1917,03,26.9,NH
1917,04,37.4,NH
1917,05,44.3,NH
1917,06,60.3,NH
1917,07,67.5,NH
1917,08,66,NH
1917,09,53.3,NH
1917,10,42.5,NH
1917,11,28.7,NH
1917,12,9.6,NH
1918,01,7.2,NH
1918,02,13.5,NH
1918,03,26.9,NH
1918,04,40.8,NH
1918,05,57.4,NH
1918,06,57.1,NH
1918,07,66.4,NH
1918,08,64.6,NH
1918,09,52.9,NH
1918,10,47,NH
1918,11,34.4,NH
1918,12,23.5,NH
1919,01,20.9,NH
1919,02,20.7,NH
1919,03,32,NH
1919,04,40.3,NH
1919,05,53,NH
1919,06,64.5,NH
1919,07,68,NH
1919,08,61.7,NH
1919,09,56.3,NH
1919,10,45.9,NH
1919,11,32.8,NH
1919,12,16.2,NH
1920,01,8.1,NH
1920,02,16.3,NH
1920,03,29,NH
1920,04,37.5,NH
1920,05,50.1,NH
1920,06,60.7,NH
1920,07,64.4,NH
1920,08,67,NH
1920,09,57.9,NH
1920,10,51,NH
1920,11,30.3,NH
1920,12,24,NH
1921,01,19,NH
1921,02,20.4,NH
1921,03,36.6,NH
1921,04,46.7,NH
1921,05,53.8,NH
1921,06,61.4,NH
1921,07,70.6,NH
1921,08,62.1,NH
1921,09,59,NH
1921,10,45.6,NH
1921,11,30.7,NH
1921,12,18.3,NH
1922,01,12.7,NH
1922,02,18,NH
1922,03,29.5,NH
1922,04,40.9,NH
1922,05,54.6,NH
1922,06,62.8,NH
1922,07,66,NH
1922,08,63.9,NH
1922,09,57.6,NH
1922,10,45.6,NH
1922,11,33.8,NH
1922,12,18.5,NH
1923,01,12.8,NH
1923,02,10.5,NH
1923,03,22.4,NH
1923,04,39.2,NH
1923,05,50.7,NH
1923,06,62,NH
1923,07,63,NH
1923,08,61.4,NH
1923,09,58.1,NH
1923,10,46.2,NH
1923,11,34.3,NH
1923,12,29.2,NH
1924,01,18.8,NH
1924,02,12.6,NH
1924,03,28.9,NH
1924,04,38.6,NH
1924,05,49.1,NH
1924,06,59,NH
1924,07,65.8,NH
1924,08,63.6,NH
1924,09,54.1,NH
1924,10,45.6,NH
1924,11,34,NH
1924,12,17.9,NH
1925,01,11.6,NH
1925,02,25.4,NH
1925,03,32.4,NH
1925,04,41.9,NH
1925,05,49,NH
1925,06,63.6,NH
1925,07,64,NH
1925,08,63.2,NH
1925,09,56.2,NH
1925,10,38.1,NH
1925,11,32.7,NH
1925,12,21.6,NH
1926,01,17.6,NH
1926,02,15.1,NH
1926,03,21.8,NH
1926,04,34.4,NH
1926,05,49.7,NH
1926,06,57.4,NH
1926,07,64.8,NH
1926,08,63.1,NH
1926,09,55.4,NH
1926,10,43.4,NH
1926,11,33.3,NH
1926,12,15.9,NH
1927,01,17.9,NH
1927,02,21,NH
1927,03,31.4,NH
1927,04,40.3,NH
1927,05,49,NH
1927,06,57.3,NH
1927,07,66.1,NH
1927,08,60.6,NH
1927,09,56.2,NH
1927,10,48.4,NH
1927,11,38.5,NH
1927,12,24.4,NH
1928,01,20,NH
1928,02,18.3,NH
1928,03,26.5,NH
1928,04,38.2,NH
1928,05,50.4,NH
1928,06,58.7,NH
1928,07,67.2,NH
1928,08,67.1,NH
1928,09,53.7,NH
1928,10,46.8,NH
1928,11,33.8,NH
1928,12,26.7,NH
1929,01,15.9,NH
1929,02,18.2,NH
1929,03,31.1,NH
1929,04,40.1,NH
1929,05,53.3,NH
1929,06,62.3,NH
1929,07,65.4,NH
1929,08,61.2,NH
1929,09,58.1,NH
1929,10,44.3,NH
1929,11,33.7,NH
1929,12,20.5,NH
1930,01,18.9,NH
1930,02,20.4,NH
1930,03,28.4,NH
1930,04,39.1,NH
1930,05,54,NH
1930,06,66,NH
1930,07,65.3,NH
1930,08,62.2,NH
1930,09,59.3,NH
1930,10,44.9,NH
1930,11,34.9,NH
1930,12,22.6,NH
1931,01,16.6,NH
1931,02,19.4,NH
1931,03,31,NH
1931,04,42.4,NH
1931,05,53.7,NH
1931,06,61.8,NH
1931,07,69.2,NH
1931,08,63.7,NH
1931,09,59.5,NH
1931,10,48.2,NH
1931,11,39.2,NH
1931,12,24.6,NH
1932,01,27.1,NH
1932,02,19,NH
1932,03,25.3,NH
1932,04,39.5,NH
1932,05,53.7,NH
1932,06,61,NH
1932,07,64,NH
1932,08,65.4,NH
1932,09,57.6,NH
1932,10,48,NH
1932,11,31.4,NH
1932,12,25.9,NH
1933,01,26.4,NH
1933,02,23,NH
1933,03,26.1,NH
1933,04,40,NH
1933,05,54.4,NH
1933,06,63.2,NH
1933,07,65.9,NH
1933,08,63.8,NH
1933,09,57.6,NH
1933,10,44.5,NH
1933,11,27.2,NH
1933,12,15.5,NH
1934,01,17.6,NH
1934,02,6.6,NH
1934,03,26,NH
1934,04,42.1,NH
1934,05,54.8,NH
1934,06,62.8,NH
1934,07,67.2,NH
1934,08,60.8,NH
1934,09,60.2,NH
1934,10,42.5,NH
1934,11,36.5,NH
1934,12,18.6,NH
1935,01,11.6,NH
1935,02,17.2,NH
1935,03,29,NH
1935,04,39.9,NH
1935,05,49,NH
1935,06,61.5,NH
1935,07,68.4,NH
1935,08,65.3,NH
1935,09,54.2,NH
1935,10,45.6,NH
1935,11,37.8,NH
1935,12,18,NH
1936,01,15.7,NH
1936,02,11.6,NH
1936,03,34.9,NH
1936,04,38.9,NH
1936,05,55.9,NH
1936,06,62.2,NH
1936,07,64.7,NH
1936,08,63.4,NH
1936,09,56.9,NH
1936,10,45,NH
1936,11,28.9,NH
1936,12,24.3,NH
1937,01,25.7,NH
1937,02,23.9,NH
1937,03,24.1,NH
1937,04,39.2,NH
1937,05,54,NH
1937,06,62,NH
1937,07,67.7,NH
1937,08,69.1,NH
1937,09,56.5,NH
1937,10,44.5,NH
1937,11,33.9,NH
1937,12,20.3,NH
1938,01,15.7,NH
1938,02,21.6,NH
1938,03,30.2,NH
1938,04,43.6,NH
1938,05,51.2,NH
1938,06,63.4,NH
1938,07,66.8,NH
1938,08,66.8,NH
1938,09,53.9,NH
1938,10,48.7,NH
1938,11,35.8,NH
1938,12,23.8,NH
1939,01,16.4,NH
1939,02,19.9,NH
1939,03,23.1,NH
1939,04,36.1,NH
1939,05,52.4,NH
1939,06,61.8,NH
1939,07,66.5,NH
1939,08,67.7,NH
1939,09,56.8,NH
1939,10,45.4,NH
1939,11,30.6,NH
1939,12,22,NH
1940,01,11.5,NH
1940,02,18.6,NH
1940,03,24.6,NH
1940,04,36.8,NH
1940,05,52.7,NH
1940,06,60.4,NH
1940,07,66.3,NH
1940,08,62.9,NH
1940,09,55.1,NH
1940,10,42.1,NH
1940,11,33.6,NH
1940,12,22,NH
1941,01,14.8,NH
1941,02,19.6,NH
1941,03,24.2,NH
1941,04,46.5,NH
1941,05,53.6,NH
1941,06,63.1,NH
1941,07,67.2,NH
1941,08,61.6,NH
1941,09,57.7,NH
1941,10,45,NH
1941,11,36.3,NH
1941,12,24.4,NH
1942,01,17.1,NH
1942,02,16.7,NH
1942,03,33.4,NH
1942,04,43.4,NH
1942,05,56.6,NH
1942,06,62.6,NH
1942,07,65.8,NH
1942,08,64,NH
1942,09,57.7,NH
1942,10,47.1,NH
1942,11,33.3,NH
1942,12,17.8,NH
1943,01,13.4,NH
1943,02,19.4,NH
1943,03,25.9,NH
1943,04,34.9,NH
1943,05,51.9,NH
1943,06,64.5,NH
1943,07,67.1,NH
1943,08,62.8,NH
1943,09,55,NH
1943,10,46.3,NH
1943,11,32.9,NH
1943,12,16.2,NH
1944,01,18.8,NH
1944,02,16.6,NH
1944,03,24.7,NH
1944,04,36.5,NH
1944,05,57,NH
1944,06,61.6,NH
1944,07,67.2,NH
1944,08,67.4,NH
1944,09,58,NH
1944,10,44.6,NH
1944,11,33.8,NH
1944,12,18.7,NH
1945,01,11.7,NH
1945,02,19.4,NH
1945,03,37,NH
1945,04,46.2,NH
1945,05,49.6,NH
1945,06,61.3,NH
1945,07,66.4,NH
1945,08,64.1,NH
1945,09,59.2,NH
1945,10,43.7,NH
1945,11,34.6,NH
1945,12,17.4,NH
1946,01,16.4,NH
1946,02,14.9,NH
1946,03,38.2,NH
1946,04,39.4,NH
1946,05,51.6,NH
1946,06,61.5,NH
1946,07,65.5,NH
1946,08,61.4,NH
1946,09,58.9,NH
1946,10,48.8,NH
1946,11,37.1,NH
1946,12,22.7,NH
1947,01,19.3,NH
1947,02,18.4,NH
1947,03,28.4,NH
1947,04,38.5,NH
1947,05,51.3,NH
1947,06,59.7,NH
1947,07,69.2,NH
1947,08,68,NH
1947,09,57.9,NH
1947,10,52.4,NH
1947,11,31.6,NH
1947,12,18.1,NH
1948,01,11.7,NH
1948,02,13.5,NH
1948,03,27.8,NH
1948,04,41.8,NH
1948,05,50.2,NH
1948,06,59.3,NH
1948,07,67.1,NH
1948,08,66.4,NH
1948,09,57.9,NH
1948,10,45.6,NH
1948,11,40.1,NH
1948,12,25.6,NH
1949,01,24.3,NH
1949,02,23.7,NH
1949,03,30.8,NH
1949,04,43.7,NH
1949,05,53.8,NH
1949,06,65.8,NH
1949,07,69.7,NH
1949,08,66.8,NH
1949,09,55.4,NH
1949,10,49.8,NH
1949,11,32.1,NH
1949,12,25,NH
1950,01,24.4,NH
1950,02,15.9,NH
1950,03,23.5,NH
1950,04,38.5,NH
1950,05,53,NH
1950,06,62.7,NH
1950,07,66.4,NH
1950,08,64,NH
1950,09,53.2,NH
1950,10,48,NH
1950,11,38.2,NH
1950,12,24.9,NH
1951,01,21.5,NH
1951,02,23.5,NH
1951,03,30.4,NH
1951,04,42.8,NH
1951,05,53.1,NH
1951,06,60.2,NH
1951,07,66.4,NH
1951,08,63.1,NH
1951,09,56.8,NH
1951,10,47.2,NH
1951,11,30.7,NH
1951,12,22,NH
1952,01,20.5,NH
1952,02,21.6,NH
1952,03,29.1,NH
1952,04,43.4,NH
1952,05,49.8,NH
1952,06,63.3,NH
1952,07,69.8,NH
1952,08,65,NH
1952,09,58.3,NH
1952,10,43.4,NH
1952,11,35.2,NH
1952,12,25.4,NH
1953,01,23.6,NH
1953,02,23.5,NH
1953,03,31.5,NH
1953,04,42.3,NH
1953,05,54.7,NH
1953,06,63.1,NH
1953,07,67.2,NH
1953,08,63.3,NH
1953,09,57.7,NH
1953,10,47.7,NH
1953,11,38.7,NH
1953,12,29.4,NH
1954,01,14.8,NH
1954,02,25.9,NH
1954,03,28.9,NH
1954,04,42,NH
1954,05,50.6,NH
1954,06,61.9,NH
1954,07,64.1,NH
1954,08,61.4,NH
1954,09,54.6,NH
1954,10,49.5,NH
1954,11,35.4,NH
1954,12,23.2,NH
1955,01,16.8,NH
1955,02,21.6,NH
1955,03,27.7,NH
1955,04,43.2,NH
1955,05,56.5,NH
1955,06,62,NH
1955,07,70.6,NH
1955,08,68.2,NH
1955,09,55.7,NH
1955,10,46.5,NH
1955,11,32.6,NH
1955,12,14.9,NH
1956,01,21.6,NH
1956,02,21.6,NH
1956,03,22.6,NH
1956,04,37.2,NH
1956,05,48,NH
1956,06,62.3,NH
1956,07,63.3,NH
1956,08,62.8,NH
1956,09,52.6,NH
1956,10,46.1,NH
1956,11,35.5,NH
