Year,Month,Day,site_no,flow_cfs
1999,11,24,1351500,253
1999,11,25,1351500,275
1999,11,26,1351500,302
1999,11,27,1351500,2600
1999,11,28,1351500,3550
1999,11,29,1351500,1930
1999,11,30,1351500,1770
1999,12,1,1351500,1460
1999,12,2,1351500,1270
1999,12,3,1351500,1040
1999,12,4,1351500,938
1999,12,5,1351500,1140
1999,12,6,1351500,894
1999,12,7,1351500,1.00E+03
1999,12,8,1351500,827
1999,12,9,1351500,680
1999,12,10,1351500,557
1999,12,11,1351500,577
1999,12,12,1351500,535
1999,12,13,1351500,478
1999,12,14,1351500,443
1999,12,15,1351500,589
1999,12,16,1351500,900
1999,12,17,1351500,901
1999,12,18,1351500,725
1999,12,19,1351500,521
1999,12,20,1351500,433
1999,12,21,1351500,746
1999,12,22,1351500,829
1999,12,23,1351500,585
1999,12,24,1351500,500
1999,12,25,1351500,450
1999,12,26,1351500,400
1999,12,27,1351500,400
1999,12,28,1351500,420
1999,12,29,1351500,452
1999,12,30,1351500,540
1999,12,31,1351500,470
2000,1,1,1351500,413
2000,1,2,1351500,387
2000,1,3,1351500,376
2000,1,4,1351500,1590
2000,1,5,1351500,2820
2000,1,6,1351500,1170
2000,1,7,1351500,993
2000,1,8,1351500,836
2000,1,9,1351500,672
2000,1,10,1351500,727
2000,1,11,1351500,2630
2000,1,12,1351500,1820
2000,1,13,1351500,1200
2000,1,14,1351500,797
2000,1,15,1351500,887
2000,1,16,1351500,1050
2000,1,17,1351500,640
2000,1,18,1351500,680
2000,1,19,1351500,720
2000,1,20,1351500,640
2000,1,21,1351500,680
2000,1,22,1351500,700
2000,1,23,1351500,540
2000,1,24,1351500,520
2000,1,25,1351500,540
2000,1,26,1351500,540
2000,1,27,1351500,560
2000,1,28,1351500,520
2000,1,29,1351500,540
2000,1,30,1351500,520
2000,1,31,1351500,400
2000,2,1,1351500,1100
2000,2,2,1351500,660
2000,2,3,1351500,720
2000,2,4,1351500,680
2000,2,5,1351500,490
2000,2,6,1351500,450
2000,2,7,1351500,430
2000,2,8,1351500,360
2000,2,9,1351500,390
2000,2,10,1351500,450
2000,2,11,1351500,600
2000,2,12,1351500,460
2000,2,13,1351500,410
2000,2,14,1351500,640
2000,2,15,1351500,2500
2000,2,16,1351500,1700
2000,2,17,1351500,1100
2000,2,18,1351500,980
2000,2,19,1351500,880
2000,2,20,1351500,700
2000,2,21,1351500,560
2000,2,22,1351500,960
2000,2,23,1351500,860
2000,2,24,1351500,1500
2000,2,25,1351500,3300
2000,2,26,1351500,4600
2000,2,27,1351500,7800
2000,2,28,1351500,20400
2000,2,29,1351500,12800
2000,3,1,1351500,6830
2000,3,2,1351500,5430
2000,3,3,1351500,4310
2000,3,4,1351500,3230
2000,3,5,1351500,2710
2000,3,6,1351500,2310
2000,3,7,1351500,2180
2000,3,8,1351500,3170
2000,3,9,1351500,3620
2000,3,10,1351500,5350
2000,3,11,1351500,4280
2000,3,12,1351500,10200
2000,3,13,1351500,7260
2000,3,14,1351500,4780
2000,3,15,1351500,3880
2000,3,16,1351500,3300
2000,3,17,1351500,5910
2000,3,18,1351500,4580
2000,3,19,1351500,3610
2000,3,20,1351500,3320
2000,3,21,1351500,3010
2000,3,22,1351500,2590
2000,3,23,1351500,2220
2000,3,24,1351500,2.00E+03
2000,3,25,1351500,1800
2000,3,26,1351500,2160
2000,3,27,1351500,1900
2000,3,28,1351500,6970
2000,3,29,1351500,8040
2000,3,30,1351500,4650
2000,3,31,1351500,3530
2000,4,1,1351500,2840
2000,4,2,1351500,2320
2000,4,3,1351500,2600
2000,4,4,1351500,7900
2000,4,5,1351500,7570
2000,4,6,1351500,4610
2000,4,7,1351500,3500
2000,4,8,1351500,2930
2000,4,9,1351500,4530
2000,4,10,1351500,4330
2000,4,11,1351500,3670
2000,4,12,1351500,3790
2000,4,13,1351500,3590
2000,4,14,1351500,3630
2000,4,15,1351500,3640
2000,4,16,1351500,3070
